lead_id,created_date,lead_source,account_id,workspace_id,email_domain,pql_rule_v1_flag,status,converted_opportunity_id,converted_date,owner_id
00QL0016508,2025-10-07,Paid search - Enterprise LP,001A007206,,,0,Nurture,,,005S0002
00QL0002825,2025-10-07,Product (PQL),001A007319,ws_000600,,1,Nurture,,,
00QL0002946,2025-10-07,Product (PQL),001A007075,ws_012236,,1,Disqualified - Existing opportunity,,,
00QL0016171,2025-10-07,Content download,001A002937,,,0,Converted,006O0001742,2025-10-15,005S0000
00QL0024256,2025-10-07,SDR Outbound,001A003537,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0016247,2025-10-07,Content download,001A002403,,,0,Disqualified - Student / hobbyist,,,005S0006
00QL0016183,2025-10-07,Content download,001A007888,,,0,Nurture,,,005S0003
00QL0024200,2025-10-07,SDR Outbound,001A008211,,,0,Converted,006O0001782,2025-10-25,005S0006
00QL0016163,2025-10-07,Content download,001A006068,,,0,Nurture,,,005S0001
00QL0016135,2025-10-07,Content download,001A001760,,,0,Disqualified - No fit,,,005S0005
00QL0016316,2025-10-07,Content download,001A007467,,,0,Disqualified - No fit,,,005S0000
00QL0016121,2025-10-07,Webinar,001A005046,,,0,Nurture,,,005S0001
00QL0016037,2025-10-07,Webinar,001A004539,,,0,Converted,006O0001776,2025-10-24,005S0002
00QL0016036,2025-10-07,Webinar,001A008760,,,0,Nurture,,,005S0004
00QL0003031,2025-10-07,Product (PQL),001A001130,ws_020062,,1,Disqualified - Existing opportunity,,,
00QL0007442,2025-10-07,Website - Demo request,001A008523,ws_006332,,0,Converted,006O0001722,2025-10-12,
00QL0002902,2025-10-07,Product (PQL),,ws_008280,outlook.com,1,Disqualified - No fit,,,
00QL0002923,2025-10-07,Product (PQL),001A003230,ws_009555,,1,Converted,006O0001749,2025-10-18,
00QL0016108,2025-10-07,Webinar,001A002671,,,0,Disqualified - No response,,,005S0005
00QL0016368,2025-10-07,Event / Trade show,001A006536,,,0,Disqualified - No fit,,,005S0000
00QL0016088,2025-10-07,Webinar,001A001719,,,0,Converted,006O0001751,2025-10-18,005S0003
00QL0016409,2025-10-07,Paid social,001A002011,,,0,Disqualified - Student / hobbyist,,,005S0001
00QL0016385,2025-10-07,Event / Trade show,001A000449,,,0,Converted,006O0001802,2025-10-28,005S0003
00QL0016434,2025-10-07,Paid social,001A001384,,,0,Disqualified - No response,,,005S0006
00QL0016379,2025-10-07,Event / Trade show,001A004074,,,0,Nurture,,,005S0000
00QL0016371,2025-10-07,Event / Trade show,001A008848,,,0,Disqualified - No fit,,,005S0004
00QL0003009,2025-10-08,Product (PQL),001A006390,ws_017402,,1,Nurture,,,
00QL0024173,2025-10-08,SDR Outbound,001A005617,,,0,Disqualified - No response,,,005S0004
00QL0016401,2025-10-08,Paid social,001A006515,,,0,Disqualified - No fit,,,005S0002
00QL0016155,2025-10-08,Content download,001A008100,,,0,Disqualified - No fit,,,005S0001
00QL0016404,2025-10-08,Paid social,001A008834,,,0,Nurture,,,005S0002
00QL0002890,2025-10-08,Product (PQL),001A002504,ws_006719,,1,Disqualified - No response,,,
00QL0016113,2025-10-08,Webinar,001A002326,,,0,Disqualified - No response,,,005S0001
00QL0016206,2025-10-08,Content download,,,,0,Nurture,,,005S0004
00QL0016104,2025-10-08,Webinar,001A007685,,,0,Converted,006O0001781,2025-10-25,005S0003
00QL0016086,2025-10-08,Webinar,001A001145,,,0,Converted,006O0001876,2025-11-13,005S0005
00QL0016436,2025-10-08,Paid social,001A001401,,,0,Nurture,,,005S0000
00QL0016050,2025-10-08,Webinar,001A005680,,,0,Disqualified - No fit,,,005S0006
00QL0002871,2025-10-08,Product (PQL),001A003844,ws_005226,,1,Disqualified - Existing customer,,,
00QL0002852,2025-10-08,Product (PQL),,ws_003512,proton.me,1,Nurture,,,
00QL0003070,2025-10-08,Product (PQL),001A002333,ws_023829,,1,Converted,006O0001797,2025-10-28,
00QL0007426,2025-10-08,Website - Demo request,001A007924,ws_002358,,0,Nurture,,,
00QL0016222,2025-10-08,Content download,001A004918,,,0,Disqualified - No response,,,005S0006
00QL0002904,2025-10-08,Product (PQL),001A007033,ws_008551,,1,Disqualified - Existing opportunity,,,
00QL0024265,2025-10-08,SDR Outbound,001A003652,,,0,Disqualified - No response,,,005S0005
00QL0016347,2025-10-08,Event / Trade show,001A005867,,,0,Nurture,,,005S0004
00QL0002957,2025-10-08,Product (PQL),001A008120,ws_013195,,1,Disqualified - Existing opportunity,,,
00QL0016329,2025-10-08,Event / Trade show,001A001593,,,0,Disqualified - Student / hobbyist,,,005S0002
00QL0007509,2025-10-08,Website - Demo request,001A008819,ws_023283,,0,Disqualified - Existing customer,,,
00QL0016312,2025-10-08,Content download,001A002653,,,0,Disqualified - No response,,,005S0003
00QL0024272,2025-10-08,SDR Outbound,001A002540,,,0,Disqualified - No response,,,005S0002
00QL0024271,2025-10-08,SDR Outbound,001A005679,,,0,Nurture,,,005S0002
00QL0024226,2025-10-08,SDR Outbound,001A001642,,,0,Nurture,,,005S0002
00QL0016505,2025-10-08,Paid search - Enterprise LP,001A005651,,,0,Disqualified - Existing customer,,,005S0005
00QL0003047,2025-10-08,Product (PQL),,ws_021439,yahoo.com,1,Disqualified - No fit,,,
00QL0002922,2025-10-08,Product (PQL),001A008308,ws_009526,,1,Converted,006O0001778,2025-10-25,
00QL0024232,2025-10-08,SDR Outbound,001A002533,,,0,Nurture,,,005S0000
00QL0002994,2025-10-08,Product (PQL),,ws_016691,gmail.com,1,Nurture,,,
00QL0002955,2025-10-09,Product (PQL),001A000232,ws_013080,,1,Disqualified - Existing customer,,,
00QL0003042,2025-10-09,Product (PQL),001A002931,ws_020951,,1,Disqualified - No response,,,
00QL0016454,2025-10-09,Paid social,001A008541,,,0,Nurture,,,005S0000
00QL0002965,2025-10-09,Product (PQL),001A007372,ws_013717,,1,Converted,006O0001827,2025-11-05,
00QL0002979,2025-10-09,Product (PQL),001A006877,ws_015207,,1,Converted,006O0001795,2025-10-28,
00QL0002900,2025-10-09,Product (PQL),001A005585,ws_007816,,1,Disqualified - Existing opportunity,,,
00QL0007422,2025-10-09,Website - Demo request,001A003152,ws_000743,,0,Disqualified - Existing customer,,,
00QL0007477,2025-10-09,Website - Demo request,001A007302,ws_015060,,0,Disqualified - Existing customer,,,
00QL0007424,2025-10-09,Website - Demo request,001A000466,ws_002182,,0,Disqualified - No response,,,
00QL0007479,2025-10-09,Website - Demo request,001A001007,ws_015716,,0,Disqualified - No fit,,,
00QL0003010,2025-10-09,Product (PQL),001A007985,ws_017420,,1,Converted,006O0001757,2025-10-20,
00QL0016453,2025-10-09,Paid social,001A002345,,,0,Nurture,,,005S0000
00QL0002924,2025-10-09,Product (PQL),,ws_009599,proton.me,1,Disqualified - Student / hobbyist,,,
00QL0003013,2025-10-09,Product (PQL),001A000382,ws_017774,,1,Nurture,,,
00QL0007476,2025-10-09,Website - Demo request,001A006601,ws_014686,,0,Disqualified - Existing opportunity,,,
00QL0024302,2025-10-09,SDR Outbound,001A000806,,,0,Nurture,,,005S0003
00QL0016432,2025-10-09,Paid social,,,,0,Nurture,,,005S0004
00QL0016346,2025-10-09,Event / Trade show,001A006691,,,0,Disqualified - No response,,,005S0000
00QL0016337,2025-10-09,Event / Trade show,001A006612,,,0,Nurture,,,005S0002
00QL0016326,2025-10-09,Event / Trade show,001A001891,,,0,Disqualified - No fit,,,005S0004
00QL0016372,2025-10-09,Event / Trade show,001A003447,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0024277,2025-10-09,SDR Outbound,001A004978,,,0,Disqualified - No fit,,,005S0004
00QL0016293,2025-10-09,Content download,001A007233,,,0,Disqualified - No response,,,005S0002
00QL0024259,2025-10-09,SDR Outbound,001A007947,,,0,Nurture,,,005S0005
00QL0024253,2025-10-09,SDR Outbound,001A002160,,,0,Disqualified - No response,,,005S0005
00QL0016267,2025-10-09,Content download,001A007415,,,0,Nurture,,,005S0004
00QL0016250,2025-10-09,Content download,001A001067,,,0,Disqualified - No fit,,,005S0003
00QL0024237,2025-10-09,SDR Outbound,001A002727,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0002863,2025-10-09,Product (PQL),,ws_004746,gmail.com,1,Disqualified - No fit,,,
00QL0016221,2025-10-09,Content download,001A007968,,,0,Disqualified - No response,,,005S0000
00QL0016391,2025-10-09,Event / Trade show,001A004196,,,0,Disqualified - No fit,,,005S0000
00QL0016177,2025-10-09,Content download,001A003832,,,0,Nurture,,,005S0005
00QL0024180,2025-10-09,SDR Outbound,001A007547,,,0,Nurture,,,005S0000
00QL0016485,2025-10-09,Paid search - Enterprise LP,001A007658,,,0,Disqualified - No response,,,005S0000
00QL0016142,2025-10-09,Content download,001A003670,,,0,Disqualified - No fit,,,005S0005
00QL0016134,2025-10-09,Content download,001A007419,,,0,Disqualified - No fit,,,005S0000
00QL0016130,2025-10-09,Content download,,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0016124,2025-10-09,Webinar,001A006125,,,0,Disqualified - No response,,,005S0005
00QL0016416,2025-10-09,Paid social,001A000629,,,0,Disqualified - No fit,,,005S0003
00QL0016103,2025-10-09,Webinar,001A000126,,,0,Nurture,,,005S0005
00QL0016075,2025-10-09,Webinar,001A005218,,,0,Disqualified - No fit,,,005S0001
00QL0016389,2025-10-09,Event / Trade show,001A002303,,,0,Nurture,,,005S0002
00QL0016462,2025-10-09,Paid social,001A007456,,,0,Nurture,,,005S0003
00QL0016417,2025-10-10,Paid social,001A000148,,,0,Disqualified - Student / hobbyist,,,005S0005
00QL0007451,2025-10-10,Website - Demo request,001A008777,ws_007986,,0,Converted,006O0001746,2025-10-17,
00QL0016236,2025-10-10,Content download,001A007974,,,0,Nurture,,,005S0004
00QL0016280,2025-10-10,Content download,001A007789,,,0,Nurture,,,005S0001
00QL0016446,2025-10-10,Paid social,001A003840,,,0,Disqualified - Existing customer,,,005S0004
00QL0016230,2025-10-10,Content download,001A004032,,,0,Disqualified - No fit,,,005S0003
00QL0003027,2025-10-10,Product (PQL),,ws_019488,proton.me,1,Nurture,,,
00QL0007473,2025-10-10,Website - Demo request,001A004597,ws_013815,,0,Nurture,,,
00QL0016491,2025-10-10,Paid search - Enterprise LP,001A005955,,,0,Converted,006O0001789,2025-10-26,005S0004
00QL0007444,2025-10-10,Website - Demo request,001A006680,ws_006445,,0,Converted,006O0001745,2025-10-17,
00QL0024291,2025-10-10,SDR Outbound,001A006657,,,0,Nurture,,,005S0006
00QL0016226,2025-10-10,Content download,001A006247,,,0,Disqualified - No fit,,,005S0006
00QL0007441,2025-10-10,Website - Demo request,001A001945,ws_005939,,0,Converted,006O0001762,2025-10-22,
00QL0016468,2025-10-10,Paid search - Enterprise LP,001A004646,,,0,Nurture,,,005S0006
00QL0016070,2025-10-10,Webinar,001A006373,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0016191,2025-10-10,Content download,,,,0,Nurture,,,005S0004
00QL0024284,2025-10-10,SDR Outbound,001A000019,,,0,Disqualified - No fit,,,005S0004
00QL0016099,2025-10-10,Webinar,001A006243,,,0,Nurture,,,005S0003
00QL0002992,2025-10-10,Product (PQL),001A008063,ws_016594,,1,Disqualified - No response,,,
00QL0016482,2025-10-10,Paid search - Enterprise LP,001A002329,,,0,Disqualified - Student / hobbyist,,,005S0002
00QL0007419,2025-10-10,Website - Demo request,001A006597,ws_000318,,0,Converted,006O0001759,2025-10-21,
00QL0002823,2025-10-10,Product (PQL),,ws_000138,gmail.com,1,Nurture,,,
00QL0016502,2025-10-10,Paid search - Enterprise LP,001A006941,,,0,Disqualified - No response,,,005S0002
00QL0024262,2025-10-10,SDR Outbound,001A004977,,,0,Disqualified - No response,,,005S0001
00QL0016029,2025-10-10,Webinar,001A006921,,,0,Disqualified - No response,,,005S0003
00QL0024297,2025-10-10,SDR Outbound,001A005280,,,0,Nurture,,,005S0006
00QL0007475,2025-10-10,Website - Demo request,001A004544,ws_014560,,0,Disqualified - Existing customer,,,
00QL0002953,2025-10-10,Product (PQL),,ws_012892,yahoo.com,1,Nurture,,,
00QL0003052,2025-10-10,Product (PQL),001A002547,ws_021742,,1,Disqualified - Existing customer,,,
00QL0024202,2025-10-10,SDR Outbound,001A000257,,,0,Disqualified - No response,,,005S0000
00QL0007490,2025-10-10,Website - Demo request,001A006555,ws_018237,,0,Disqualified - Existing customer,,,
00QL0016085,2025-10-10,Webinar,001A005996,,,0,Disqualified - Existing opportunity,,,005S0004
00QL0003060,2025-10-10,Product (PQL),,ws_022956,yahoo.com,1,Nurture,,,
00QL0024220,2025-10-10,SDR Outbound,001A003751,,,0,Converted,006O0001812,2025-10-31,005S0002
00QL0002849,2025-10-10,Product (PQL),001A008348,ws_003035,,1,Disqualified - Existing customer,,,
00QL0002873,2025-10-11,Product (PQL),001A000393,ws_005520,,1,Disqualified - Existing customer,,,
00QL0024170,2025-10-11,SDR Outbound,001A005187,,,0,Nurture,,,005S0002
00QL0016429,2025-10-11,Paid social,001A008323,,,0,Nurture,,,005S0006
00QL0016299,2025-10-11,Content download,001A001042,,,0,Disqualified - No fit,,,005S0003
00QL0002921,2025-10-11,Product (PQL),001A004245,ws_009478,,1,Disqualified - Existing opportunity,,,
00QL0016083,2025-10-11,Webinar,001A004714,,,0,Disqualified - No fit,,,005S0003
00QL0002993,2025-10-11,Product (PQL),,ws_016604,gmail.com,1,Disqualified - No response,,,
00QL0016420,2025-10-11,Paid social,001A006258,,,0,Nurture,,,005S0002
00QL0024300,2025-10-11,SDR Outbound,001A005701,,,0,Nurture,,,005S0000
00QL0007427,2025-10-11,Website - Demo request,001A004633,ws_002365,,0,Disqualified - Existing opportunity,,,
00QL0002822,2025-10-11,Product (PQL),001A007895,ws_000094,,1,Disqualified - No fit,,,
00QL0016403,2025-10-11,Paid social,001A002102,,,0,Disqualified - No response,,,005S0003
00QL0002826,2025-10-11,Product (PQL),001A008805,ws_000874,,1,Converted,006O0001822,2025-11-04,
00QL0024193,2025-10-11,SDR Outbound,001A005657,,,0,Nurture,,,005S0004
00QL0016262,2025-10-11,Content download,001A006407,,,0,Disqualified - Existing opportunity,,,005S0001
00QL0016216,2025-10-11,Content download,001A001606,,,0,Disqualified - Student / hobbyist,,,005S0006
00QL0024266,2025-10-11,SDR Outbound,001A003247,,,0,Disqualified - No fit,,,005S0003
00QL0016473,2025-10-11,Paid search - Enterprise LP,001A005941,,,0,Disqualified - No response,,,005S0004
00QL0003059,2025-10-11,Product (PQL),001A007071,ws_022908,,1,Nurture,,,
00QL0026246,2025-10-11,Partner referral,001A007688,,,0,Nurture,,,
00QL0016228,2025-10-11,Content download,001A003588,,,0,Disqualified - No response,,,005S0004
00QL0002906,2025-10-11,Product (PQL),001A006991,ws_008617,,1,Disqualified - Student / hobbyist,,,
00QL0002905,2025-10-11,Product (PQL),001A006695,ws_008554,,1,Disqualified - No response,,,
00QL0016461,2025-10-11,Paid social,001A001243,,,0,Disqualified - No response,,,005S0000
00QL0016237,2025-10-11,Content download,001A005581,,,0,Disqualified - No response,,,005S0002
00QL0016159,2025-10-11,Content download,001A000997,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0016248,2025-10-11,Content download,001A002489,,,0,Disqualified - No response,,,005S0004
00QL0024294,2025-10-11,SDR Outbound,001A001676,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0016340,2025-10-11,Event / Trade show,001A001639,,,0,Nurture,,,005S0004
00QL0024240,2025-10-11,SDR Outbound,001A001161,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0003020,2025-10-11,Product (PQL),001A000417,ws_018244,,1,Disqualified - No fit,,,
00QL0007506,2025-10-11,Website - Demo request,001A001286,ws_022284,,0,Disqualified - Existing opportunity,,,
00QL0002880,2025-10-11,Product (PQL),001A005658,ws_005943,,1,Nurture,,,
00QL0016386,2025-10-12,Event / Trade show,001A002586,,,0,Disqualified - No fit,,,005S0005
00QL0016060,2025-10-12,Webinar,001A006190,,,0,Disqualified - No response,,,005S0004
00QL0007496,2025-10-12,Website - Demo request,001A006278,ws_019879,,0,Disqualified - Existing customer,,,
00QL0016122,2025-10-12,Webinar,001A002207,,,0,Nurture,,,005S0005
00QL0007478,2025-10-12,Website - Demo request,001A006440,ws_015276,,0,Nurture,,,
00QL0024264,2025-10-12,SDR Outbound,001A007764,,,0,Nurture,,,005S0004
00QL0007494,2025-10-12,Website - Demo request,001A005748,ws_018835,,0,Disqualified - Existing customer,,,
00QL0016302,2025-10-12,Content download,001A007570,,,0,Disqualified - No fit,,,005S0003
00QL0024254,2025-10-12,SDR Outbound,001A000786,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0024258,2025-10-12,SDR Outbound,001A005883,,,0,Nurture,,,005S0006
00QL0016313,2025-10-12,Content download,001A007337,,,0,Nurture,,,005S0002
00QL0016310,2025-10-12,Content download,001A008827,,,0,Disqualified - Student / hobbyist,,,005S0006
00QL0007453,2025-10-12,Website - Demo request,001A005226,ws_008813,,0,Nurture,,,
00QL0007450,2025-10-12,Website - Demo request,001A008149,ws_007910,,0,Converted,006O0001764,2025-10-22,
00QL0016359,2025-10-12,Event / Trade show,001A004531,,,0,Disqualified - No fit,,,005S0005
00QL0002996,2025-10-12,Product (PQL),001A003961,ws_016747,,1,Disqualified - Existing customer,,,
00QL0024251,2025-10-12,SDR Outbound,001A000544,,,0,Nurture,,,005S0000
00QL0003008,2025-10-12,Product (PQL),001A001674,ws_017342,,1,Disqualified - No fit,,,
00QL0016343,2025-10-12,Event / Trade show,001A006458,,,0,Nurture,,,005S0002
00QL0016353,2025-10-12,Event / Trade show,001A007120,,,0,Disqualified - Existing customer,,,005S0002
00QL0016500,2025-10-12,Paid search - Enterprise LP,001A005365,,,0,Disqualified - Student / hobbyist,,,005S0006
00QL0016284,2025-10-12,Content download,001A004715,,,0,Disqualified - No response,,,005S0000
00QL0016249,2025-10-12,Content download,001A008475,,,0,Converted,006O0001884,2025-11-15,005S0001
00QL0024280,2025-10-12,SDR Outbound,001A000164,,,0,Disqualified - Student / hobbyist,,,005S0002
00QL0016223,2025-10-12,Content download,001A008414,,,0,Disqualified - No response,,,005S0000
00QL0016218,2025-10-12,Content download,,,,0,Nurture,,,005S0003
00QL0024275,2025-10-12,SDR Outbound,001A007073,,,0,Nurture,,,005S0002
00QL0016030,2025-10-12,Webinar,001A006041,,,0,Disqualified - No response,,,005S0000
00QL0024293,2025-10-12,SDR Outbound,001A002122,,,0,Disqualified - No fit,,,005S0001
00QL0002868,2025-10-12,Product (PQL),001A004299,ws_005085,,1,Disqualified - Existing opportunity,,,
00QL0016071,2025-10-12,Webinar,001A007231,,,0,Disqualified - Student / hobbyist,,,005S0001
00QL0016227,2025-10-12,Content download,001A007859,,,0,Converted,006O0001801,2025-10-28,005S0003
00QL0016091,2025-10-12,Webinar,001A001380,,,0,Disqualified - Student / hobbyist,,,005S0005
00QL0024269,2025-10-12,SDR Outbound,001A003353,,,0,Disqualified - Student / hobbyist,,,005S0005
00QL0002878,2025-10-12,Product (PQL),001A002401,ws_005791,,1,Converted,006O0001816,2025-11-02,
00QL0002889,2025-10-12,Product (PQL),,ws_006693,outlook.com,1,Disqualified - Student / hobbyist,,,
00QL0002870,2025-10-12,Product (PQL),001A002927,ws_005201,,1,Disqualified - Existing opportunity,,,
00QL0016324,2025-10-12,Content download,,,,0,Disqualified - No response,,,005S0003
00QL0016441,2025-10-12,Paid social,001A006279,,,0,Disqualified - No response,,,005S0000
00QL0002998,2025-10-13,Product (PQL),001A007893,ws_016895,,1,Disqualified - Existing customer,,,
00QL0016395,2025-10-13,Paid social,001A005460,,,0,Nurture,,,005S0003
00QL0016374,2025-10-13,Event / Trade show,001A001646,,,0,Disqualified - No response,,,005S0001
00QL0016320,2025-10-13,Content download,001A003202,,,0,Nurture,,,005S0006
00QL0016455,2025-10-13,Paid social,001A007427,,,0,Nurture,,,005S0000
00QL0016109,2025-10-13,Webinar,001A006100,,,0,Disqualified - No fit,,,005S0002
00QL0016322,2025-10-13,Content download,001A007636,,,0,Disqualified - No response,,,005S0002
00QL0016467,2025-10-13,Paid search - Enterprise LP,001A000901,,,0,Disqualified - No fit,,,005S0001
00QL0007482,2025-10-13,Website - Demo request,001A004290,ws_015992,,0,Converted,006O0001744,2025-10-16,
