history_id,opportunity_id,field,old_value,new_value,created_by,created_at
017H00026858,006O0002675,StageName,2 - Qualification,3 - Technical Validation,005A0012,2026-05-09 06:51:47
017H00026859,006O0002675,ForecastCategoryName,Pipeline,Best Case,005X0001,2026-05-09 06:51:47
017H00026860,006O0002675,CloseDate,2026-08-12,2026-08-24,005A0012,2026-08-21 13:00:00
017H00026861,006O0002675,CloseDate,2026-08-24,2026-09-12,005A0012,2026-08-30 09:00:00
017H00026862,006O0002675,CloseDate,2026-09-12,2026-09-20,005A0012,2026-09-13 08:00:00
017H00026863,006O0002676,StageName,,1 - Discovery,005A0000,2026-04-23 00:00:00
017H00026864,006O0002676,CloseDate,,2026-07-16,005A0000,2026-04-23 00:00:00
017H00026865,006O0002676,Amount,,122600.0,005A0000,2026-04-23 00:00:00
017H00026866,006O0002676,ForecastCategoryName,,Pipeline,005A0000,2026-04-23 00:00:00
017H00026867,006O0002676,CloseDate,2026-07-16,2026-08-11,005A0000,2026-07-23 11:00:00
017H00026868,006O0002676,StageName,1 - Discovery,Closed Lost,005X0001,2026-07-25 10:38:27
017H00026869,006O0002676,ForecastCategoryName,Pipeline,Omitted,005X0001,2026-07-25 10:38:27
017H00026870,006O0002676,CloseDate,2026-08-11,2026-07-25,005A0000,2026-07-25 10:38:27
017H00026871,006O0002677,StageName,,1 - Discovery,005A0015,2026-04-23 00:00:00
017H00026872,006O0002677,CloseDate,,2026-06-19,005A0015,2026-04-23 00:00:00
017H00026873,006O0002677,Amount,,165100.0,005A0015,2026-04-23 00:00:00
017H00026874,006O0002677,ForecastCategoryName,,Pipeline,005A0015,2026-04-23 00:00:00
017H00026875,006O0002677,StageName,1 - Discovery,2 - Qualification,005A0015,2026-04-26 18:42:45
017H00026876,006O0002677,StageName,2 - Qualification,3 - Technical Validation,005A0015,2026-05-01 07:24:22
017H00026877,006O0002677,ForecastCategoryName,Pipeline,Best Case,005A0015,2026-05-01 07:24:22
017H00026878,006O0002677,StageName,3 - Technical Validation,4 - Proposal,005A0015,2026-05-18 10:11:43
017H00026879,006O0002677,ForecastCategoryName,Best Case,Commit,005A0015,2026-05-18 10:11:43
017H00026880,006O0002677,Amount,165100.0,123800.0,005A0015,2026-05-18 11:11:43
017H00026881,006O0002677,CloseDate,2026-06-19,2026-07-01,005A0015,2026-06-26 09:00:00
017H00026882,006O0002677,CloseDate,2026-07-01,2026-08-22,005A0015,2026-07-12 10:00:00
017H00026883,006O0002677,StageName,4 - Proposal,Closed Lost,005A0015,2026-08-14 17:01:41
017H00026884,006O0002677,ForecastCategoryName,Commit,Omitted,005A0015,2026-08-14 17:01:41
017H00026885,006O0002677,CloseDate,2026-08-22,2026-08-14,005A0015,2026-08-14 17:01:41
017H00026886,006O0002678,StageName,,1 - Discovery,005A0024,2026-04-23 00:00:00
017H00026887,006O0002678,CloseDate,,2026-05-22,005A0024,2026-04-23 00:00:00
017H00026888,006O0002678,Amount,,12100.0,005A0024,2026-04-23 00:00:00
017H00026889,006O0002678,ForecastCategoryName,,Pipeline,005A0024,2026-04-23 00:00:00
017H00026890,006O0002678,StageName,1 - Discovery,2 - Qualification,005A0024,2026-04-27 01:04:39
017H00026891,006O0002678,StageName,2 - Qualification,3 - Technical Validation,005A0024,2026-05-02 13:58:41
017H00026892,006O0002678,ForecastCategoryName,Pipeline,Best Case,005A0024,2026-05-02 13:58:41
017H00026893,006O0002678,CloseDate,2026-05-22,2026-07-09,005A0024,2026-05-30 11:00:00
017H00026894,006O0002678,CloseDate,2026-07-09,2026-07-27,005A0024,2026-07-09 12:00:00
017H00026895,006O0002678,CloseDate,2026-07-27,2026-08-10,005A0024,2026-07-27 10:00:00
017H00026896,006O0002678,StageName,3 - Technical Validation,Closed Lost,005A0024,2026-07-29 19:20:45
017H00026897,006O0002678,ForecastCategoryName,Best Case,Omitted,005A0024,2026-07-29 19:20:45
017H00026898,006O0002678,CloseDate,2026-08-10,2026-07-29,005A0024,2026-07-29 19:20:45
017H00026899,006O0002679,StageName,,1 - Discovery,005A0008,2026-04-24 00:00:00
017H00026900,006O0002679,CloseDate,,2026-05-11,005A0008,2026-04-24 00:00:00
017H00026901,006O0002679,Amount,,16100.0,005A0008,2026-04-24 00:00:00
017H00026902,006O0002679,ForecastCategoryName,,Pipeline,005A0008,2026-04-24 00:00:00
017H00026903,006O0002679,StageName,1 - Discovery,Closed Lost,005A0008,2026-05-12 11:16:54
017H00026904,006O0002679,ForecastCategoryName,Pipeline,Omitted,005A0008,2026-05-12 11:16:54
017H00026905,006O0002679,CloseDate,2026-05-11,2026-05-11,005X0001,2026-05-12 11:16:54
017H00026906,006O0002680,StageName,,1 - Discovery,005A0014,2026-04-24 00:00:00
017H00026907,006O0002680,CloseDate,,2026-05-11,005A0014,2026-04-24 00:00:00
017H00026908,006O0002680,Amount,,22800.0,005A0014,2026-04-24 00:00:00
017H00026909,006O0002680,ForecastCategoryName,,Pipeline,005A0014,2026-04-24 00:00:00
017H00026910,006O0002680,StageName,1 - Discovery,2 - Qualification,005A0014,2026-04-27 07:38:21
017H00026911,006O0002680,StageName,2 - Qualification,3 - Technical Validation,005A0014,2026-04-29 14:30:54
017H00026912,006O0002680,ForecastCategoryName,Pipeline,Best Case,005A0014,2026-04-29 14:30:54
017H00026913,006O0002680,CloseDate,2026-05-11,2026-06-14,005A0014,2026-05-22 09:00:00
017H00026914,006O0002680,StageName,3 - Technical Validation,Closed Lost,005A0014,2026-06-06 12:09:12
017H00026915,006O0002680,ForecastCategoryName,Best Case,Omitted,005A0014,2026-06-06 12:09:12
017H00026916,006O0002680,CloseDate,2026-06-14,2026-06-06,005A0014,2026-06-06 12:09:12
017H00026917,006O0002681,StageName,,1 - Discovery,005A0000,2026-04-24 00:00:00
017H00026918,006O0002681,CloseDate,,2026-06-11,005A0000,2026-04-24 00:00:00
017H00026919,006O0002681,Amount,,115400.0,005A0000,2026-04-24 00:00:00
017H00026920,006O0002681,ForecastCategoryName,,Pipeline,005A0000,2026-04-24 00:00:00
017H00026921,006O0002681,StageName,1 - Discovery,2 - Qualification,005A0000,2026-05-08 23:12:11
017H00026922,006O0002681,StageName,2 - Qualification,3 - Technical Validation,005A0000,2026-06-06 08:22:53
017H00026923,006O0002681,ForecastCategoryName,Pipeline,Best Case,005A0000,2026-06-06 08:22:53
017H00026924,006O0002681,CloseDate,2026-06-11,2026-06-28,005A0000,2026-06-19 11:00:00
017H00026925,006O0002681,CloseDate,2026-06-28,2026-07-20,005A0000,2026-07-03 15:00:00
017H00026926,006O0002681,CloseDate,2026-07-20,2026-08-26,005A0000,2026-07-20 16:00:00
017H00026927,006O0002681,StageName,3 - Technical Validation,4 - Proposal,005A0000,2026-08-27 02:01:28
017H00026928,006O0002681,ForecastCategoryName,Best Case,Commit,005A0000,2026-08-27 02:01:28
017H00026929,006O0002681,CloseDate,2026-08-26,2026-09-13,005A0000,2026-08-27 17:00:00
017H00026930,006O0002681,CloseDate,2026-09-13,2026-11-09,005A0000,2026-09-15 13:00:00
017H00026931,006O0002682,StageName,,1 - Discovery,005A0017,2026-04-24 00:00:00
017H00026932,006O0002682,CloseDate,,2026-05-24,005A0017,2026-04-24 00:00:00
017H00026933,006O0002682,Amount,,25000.0,005A0017,2026-04-24 00:00:00
017H00026934,006O0002682,ForecastCategoryName,,Pipeline,005A0017,2026-04-24 00:00:00
017H00026935,006O0002682,StageName,1 - Discovery,2 - Qualification,005A0017,2026-05-10 20:34:15
017H00026936,006O0002682,StageName,2 - Qualification,3 - Technical Validation,005A0017,2026-05-23 13:56:58
017H00026937,006O0002682,ForecastCategoryName,Pipeline,Best Case,005A0017,2026-05-23 13:56:58
017H00026938,006O0002682,CloseDate,2026-05-24,2026-06-28,005A0017,2026-05-27 13:00:00
017H00026939,006O0002682,StageName,3 - Technical Validation,4 - Proposal,005A0017,2026-06-11 23:10:35
017H00026940,006O0002682,ForecastCategoryName,Best Case,Commit,005A0017,2026-06-11 23:10:35
017H00026941,006O0002682,CloseDate,2026-06-28,2026-08-27,005A0017,2026-07-02 11:00:00
017H00026942,006O0002682,StageName,4 - Proposal,5 - Negotiation,005A0017,2026-07-07 07:19:25
017H00026943,006O0002682,StageName,5 - Negotiation,Closed Won,005A0017,2026-07-11 07:18:25
017H00026944,006O0002682,ForecastCategoryName,Commit,Closed,005A0017,2026-07-11 07:18:25
017H00026945,006O0002682,CloseDate,2026-08-27,2026-07-10,005X0001,2026-07-11 07:18:25
017H00026946,006O0002683,StageName,,1 - Discovery,005A0002,2026-04-24 00:00:00
017H00026947,006O0002683,CloseDate,,2026-05-13,005A0002,2026-04-24 00:00:00
017H00026948,006O0002683,Amount,,8300.0,005A0002,2026-04-24 00:00:00
017H00026949,006O0002683,ForecastCategoryName,,Pipeline,005A0002,2026-04-24 00:00:00
017H00026950,006O0002683,StageName,1 - Discovery,2 - Qualification,005A0002,2026-05-02 16:13:15
017H00026951,006O0002683,StageName,2 - Qualification,3 - Technical Validation,005A0002,2026-05-09 05:33:35
017H00026952,006O0002683,ForecastCategoryName,Pipeline,Best Case,005A0002,2026-05-09 05:33:35
017H00026953,006O0002683,CloseDate,2026-05-13,2026-07-08,005A0002,2026-05-15 08:00:00
017H00026954,006O0002683,StageName,3 - Technical Validation,4 - Proposal,005A0002,2026-05-17 14:05:09
017H00026955,006O0002683,StageName,4 - Proposal,5 - Negotiation,005A0002,2026-05-27 21:38:41
017H00026956,006O0002683,ForecastCategoryName,Best Case,Commit,005A0002,2026-05-27 21:38:41
017H00026957,006O0002683,StageName,5 - Negotiation,Closed Won,005A0002,2026-06-01 13:08:14
017H00026958,006O0002683,ForecastCategoryName,Commit,Closed,005A0002,2026-06-01 13:08:14
017H00026959,006O0002683,CloseDate,2026-07-08,2026-06-01,005A0002,2026-06-01 13:08:14
017H00026960,006O0002684,StageName,,1 - Discovery,005A0023,2026-04-24 00:00:00
017H00026961,006O0002684,CloseDate,,2026-05-31,005A0023,2026-04-24 00:00:00
017H00026962,006O0002684,Amount,,134600.0,005A0023,2026-04-24 00:00:00
017H00026963,006O0002684,ForecastCategoryName,,Pipeline,005A0023,2026-04-24 00:00:00
017H00026964,006O0002684,StageName,1 - Discovery,Closed Lost,005A0023,2026-05-09 07:12:01
017H00026965,006O0002684,ForecastCategoryName,Pipeline,Omitted,005A0023,2026-05-09 07:12:01
017H00026966,006O0002684,CloseDate,2026-05-31,2026-05-08,005A0023,2026-05-09 07:12:01
017H00026967,006O0002685,StageName,,1 - Discovery,005A0023,2026-04-25 00:00:00
017H00026968,006O0002685,CloseDate,,2026-05-22,005A0023,2026-04-25 00:00:00
017H00026969,006O0002685,Amount,,39200.0,005A0023,2026-04-25 00:00:00
017H00026970,006O0002685,ForecastCategoryName,,Pipeline,005A0023,2026-04-25 00:00:00
017H00026971,006O0002685,StageName,1 - Discovery,2 - Qualification,005A0023,2026-05-10 03:18:47
017H00026972,006O0002685,CloseDate,2026-05-22,2026-06-07,005A0023,2026-05-26 10:00:00
017H00026973,006O0002685,CloseDate,2026-06-07,2026-07-16,005A0023,2026-06-18 16:00:00
017H00026974,006O0002685,CloseDate,2026-07-16,2026-08-10,005A0023,2026-07-24 15:00:00
017H00026975,006O0002685,StageName,2 - Qualification,Closed Lost,005A0023,2026-07-28 22:02:22
017H00026976,006O0002685,ForecastCategoryName,Pipeline,Omitted,005A0023,2026-07-28 22:02:22
017H00026977,006O0002685,CloseDate,2026-08-10,2026-07-28,005X0001,2026-07-28 22:02:22
017H00026978,006O0002686,StageName,,1 - Discovery,005A0006,2026-04-25 00:00:00
017H00026979,006O0002686,CloseDate,,2026-06-02,005A0006,2026-04-25 00:00:00
017H00026980,006O0002686,Amount,,44300.0,005A0006,2026-04-25 00:00:00
017H00026981,006O0002686,ForecastCategoryName,,Pipeline,005A0006,2026-04-25 00:00:00
017H00026982,006O0002686,StageName,1 - Discovery,2 - Qualification,005A0006,2026-05-03 11:51:34
017H00026983,006O0002686,StageName,2 - Qualification,3 - Technical Validation,005A0006,2026-05-18 03:18:00
017H00026984,006O0002686,ForecastCategoryName,Pipeline,Best Case,005A0006,2026-05-18 03:18:00
017H00026985,006O0002686,StageName,3 - Technical Validation,4 - Proposal,005A0006,2026-06-01 22:11:53
017H00026986,006O0002686,CloseDate,2026-06-02,2026-07-13,005A0006,2026-06-06 09:00:00
017H00026987,006O0002686,StageName,4 - Proposal,5 - Negotiation,005A0006,2026-06-12 06:11:53
017H00026988,006O0002686,ForecastCategoryName,Best Case,Commit,005A0006,2026-06-12 06:11:53
017H00026989,006O0002686,Amount,44300.0,37600.0,005X0001,2026-06-14 06:11:53
017H00026990,006O0002686,StageName,5 - Negotiation,Closed Won,005A0006,2026-07-04 02:35:52
017H00026991,006O0002686,ForecastCategoryName,Commit,Closed,005A0006,2026-07-04 02:35:52
017H00026992,006O0002686,CloseDate,2026-07-13,2026-07-03,005A0006,2026-07-04 02:35:52
017H00026993,006O0002687,StageName,,1 - Discovery,005A0014,2026-04-25 00:00:00
017H00026994,006O0002687,CloseDate,,2026-05-15,005A0014,2026-04-25 00:00:00
017H00026995,006O0002687,Amount,,12100.0,005A0014,2026-04-25 00:00:00
017H00026996,006O0002687,ForecastCategoryName,,Pipeline,005A0014,2026-04-25 00:00:00
017H00026997,006O0002687,StageName,1 - Discovery,2 - Qualification,005A0014,2026-05-04 16:15:23
017H00026998,006O0002687,StageName,2 - Qualification,3 - Technical Validation,005A0014,2026-05-13 00:07:05
017H00026999,006O0002687,ForecastCategoryName,Pipeline,Best Case,005A0014,2026-05-13 00:07:05
017H00027000,006O0002687,CloseDate,2026-05-15,2026-07-24,005A0014,2026-05-20 11:00:00
017H00027001,006O0002687,CloseDate,2026-07-24,2026-08-12,005A0014,2026-08-04 15:00:00
017H00027002,006O0002687,CloseDate,2026-08-12,2026-08-25,005A0014,2026-08-20 14:00:00
017H00027003,006O0002687,StageName,3 - Technical Validation,Closed Lost,005A0014,2026-08-25 02:07:39
017H00027004,006O0002687,ForecastCategoryName,Best Case,Omitted,005A0014,2026-08-25 02:07:39
017H00027005,006O0002687,CloseDate,2026-08-25,2026-08-24,005X0001,2026-08-25 02:07:39
017H00027006,006O0002688,StageName,,1 - Discovery,005X0001,2026-04-25 00:00:00
017H00027007,006O0002688,CloseDate,,2026-05-12,005A0014,2026-04-25 00:00:00
017H00027008,006O0002688,Amount,,21900.0,005X0001,2026-04-25 00:00:00
017H00027009,006O0002688,ForecastCategoryName,,Pipeline,005A0014,2026-04-25 00:00:00
017H00027010,006O0002688,StageName,1 - Discovery,2 - Qualification,005A0014,2026-05-01 00:19:19
017H00027011,006O0002688,StageName,2 - Qualification,3 - Technical Validation,005A0014,2026-05-09 21:55:42
017H00027012,006O0002688,ForecastCategoryName,Pipeline,Best Case,005A0014,2026-05-09 21:55:42
017H00027013,006O0002688,CloseDate,2026-05-12,2026-05-16,005A0014,2026-05-14 12:00:00
017H00027014,006O0002688,CloseDate,2026-05-16,2026-06-12,005A0014,2026-05-21 17:00:00
017H00027015,006O0002688,StageName,3 - Technical Validation,4 - Proposal,005A0014,2026-05-25 06:56:44
017H00027016,006O0002688,StageName,4 - Proposal,5 - Negotiation,005A0014,2026-05-29 03:21:44
017H00027017,006O0002688,ForecastCategoryName,Best Case,Commit,005A0014,2026-05-29 03:21:44
017H00027018,006O0002688,Amount,21900.0,19700.0,005A0014,2026-05-31 03:21:44
017H00027019,006O0002688,StageName,5 - Negotiation,Closed Won,005A0014,2026-06-04 06:03:49
017H00027020,006O0002688,ForecastCategoryName,Commit,Closed,005A0014,2026-06-04 06:03:49
017H00027021,006O0002688,CloseDate,2026-06-12,2026-06-03,005A0014,2026-06-04 06:03:49
017H00027022,006O0002689,StageName,,1 - Discovery,005A0014,2026-04-25 00:00:00
017H00027023,006O0002689,CloseDate,,2026-05-20,005A0014,2026-04-25 00:00:00
017H00027024,006O0002689,Amount,,8200.0,005A0014,2026-04-25 00:00:00
017H00027025,006O0002689,ForecastCategoryName,,Pipeline,005A0014,2026-04-25 00:00:00
017H00027026,006O0002689,StageName,1 - Discovery,2 - Qualification,005A0014,2026-04-27 23:53:25
017H00027027,006O0002689,StageName,2 - Qualification,3 - Technical Validation,005A0014,2026-04-29 16:41:11
017H00027028,006O0002689,ForecastCategoryName,Pipeline,Best Case,005A0014,2026-04-29 16:41:11
017H00027029,006O0002689,StageName,3 - Technical Validation,4 - Proposal,005A0014,2026-04-30 14:41:11
017H00027030,006O0002689,CloseDate,2026-05-20,2026-07-17,005A0014,2026-05-23 10:00:00
017H00027031,006O0002689,StageName,4 - Proposal,Closed Lost,005A0014,2026-07-18 10:58:09
017H00027032,006O0002689,ForecastCategoryName,Best Case,Omitted,005A0014,2026-07-18 10:58:09
017H00027033,006O0002689,CloseDate,2026-07-17,2026-07-17,005A0014,2026-07-18 10:58:09
017H00027034,006O0002690,StageName,,1 - Discovery,005A0002,2026-04-25 00:00:00
017H00027035,006O0002690,CloseDate,,2026-05-17,005A0002,2026-04-25 00:00:00
017H00027036,006O0002690,Amount,,9400.0,005A0002,2026-04-25 00:00:00
017H00027037,006O0002690,ForecastCategoryName,,Pipeline,005A0002,2026-04-25 00:00:00
017H00027038,006O0002690,StageName,1 - Discovery,2 - Qualification,005A0002,2026-04-26 21:57:40
017H00027039,006O0002690,StageName,2 - Qualification,3 - Technical Validation,005A0002,2026-05-03 08:51:44
017H00027040,006O0002690,ForecastCategoryName,Pipeline,Best Case,005A0002,2026-05-03 08:51:44
017H00027041,006O0002690,StageName,3 - Technical Validation,4 - Proposal,005A0002,2026-05-11 01:33:02
017H00027042,006O0002690,CloseDate,2026-05-17,2026-06-20,005A0002,2026-05-17 10:00:00
017H00027043,006O0002690,StageName,4 - Proposal,5 - Negotiation,005A0002,2026-05-20 09:26:48
017H00027044,006O0002690,ForecastCategoryName,Best Case,Commit,005A0002,2026-05-20 09:26:48
017H00027045,006O0002690,StageName,5 - Negotiation,Closed Won,005A0002,2026-05-23 21:31:49
017H00027046,006O0002690,ForecastCategoryName,Commit,Closed,005A0002,2026-05-23 21:31:49
017H00027047,006O0002690,CloseDate,2026-06-20,2026-05-23,005A0002,2026-05-23 21:31:49
017H00027048,006O0002691,StageName,,1 - Discovery,005A0023,2026-04-25 00:00:00
017H00027049,006O0002691,CloseDate,,2026-05-22,005A0023,2026-04-25 00:00:00
017H00027050,006O0002691,Amount,,15400.0,005A0023,2026-04-25 00:00:00
017H00027051,006O0002691,ForecastCategoryName,,Pipeline,005A0023,2026-04-25 00:00:00
017H00027052,006O0002691,StageName,1 - Discovery,2 - Qualification,005A0023,2026-05-03 14:03:36
017H00027053,006O0002691,StageName,2 - Qualification,3 - Technical Validation,005A0023,2026-05-12 08:25:57
017H00027054,006O0002691,ForecastCategoryName,Pipeline,Best Case,005A0023,2026-05-12 08:25:57
017H00027055,006O0002691,StageName,3 - Technical Validation,4 - Proposal,005A0023,2026-05-19 23:17:59
017H00027056,006O0002691,ForecastCategoryName,Best Case,Commit,005A0023,2026-05-19 23:17:59
017H00027057,006O0002691,CloseDate,2026-05-22,2026-06-04,005A0023,2026-05-24 17:00:00
017H00027058,006O0002691,StageName,4 - Proposal,5 - Negotiation,005A0023,2026-06-04 20:10:53
017H00027059,006O0002691,CloseDate,2026-06-04,2026-06-22,005A0023,2026-06-08 08:00:00
017H00027060,006O0002691,StageName,5 - Negotiation,Closed Won,005A0023,2026-06-18 16:28:10
017H00027061,006O0002691,ForecastCategoryName,Commit,Closed,005A0023,2026-06-18 16:28:10
017H00027062,006O0002691,CloseDate,2026-06-22,2026-06-18,005A0023,2026-06-18 16:28:10
017H00027063,006O0002692,StageName,,1 - Discovery,005A0024,2026-04-25 00:00:00
017H00027064,006O0002692,CloseDate,,2026-05-23,005A0024,2026-04-25 00:00:00
017H00027065,006O0002692,Amount,,13800.0,005A0024,2026-04-25 00:00:00
017H00027066,006O0002692,ForecastCategoryName,,Pipeline,005X0001,2026-04-25 00:00:00
017H00027067,006O0002692,StageName,1 - Discovery,Closed Lost,005A0024,2026-05-05 05:43:41
017H00027068,006O0002692,ForecastCategoryName,Pipeline,Omitted,005A0024,2026-05-05 05:43:41
017H00027069,006O0002692,CloseDate,2026-05-23,2026-05-04,005A0024,2026-05-05 05:43:41
017H00027070,006O0002693,StageName,,1 - Discovery,005A0008,2026-04-25 00:00:00
017H00027071,006O0002693,CloseDate,,2026-05-20,005A0008,2026-04-25 00:00:00
017H00027072,006O0002693,Amount,,7700.0,005A0008,2026-04-25 00:00:00
017H00027073,006O0002693,ForecastCategoryName,,Pipeline,005A0008,2026-04-25 00:00:00
017H00027074,006O0002693,StageName,1 - Discovery,2 - Qualification,005A0008,2026-04-30 00:40:51
017H00027075,006O0002693,StageName,2 - Qualification,Closed Lost,005A0008,2026-05-10 03:27:06
017H00027076,006O0002693,ForecastCategoryName,Pipeline,Omitted,005A0008,2026-05-10 03:27:06
017H00027077,006O0002693,CloseDate,2026-05-20,2026-05-09,005A0008,2026-05-10 03:27:06
017H00027078,006O0002694,StageName,,1 - Discovery,005A0023,2026-04-26 00:00:00
017H00027079,006O0002694,CloseDate,,2026-05-28,005A0023,2026-04-26 00:00:00
017H00027080,006O0002694,Amount,,93600.0,005A0023,2026-04-26 00:00:00
017H00027081,006O0002694,ForecastCategoryName,,Pipeline,005A0023,2026-04-26 00:00:00
017H00027082,006O0002694,CloseDate,2026-05-28,2026-06-25,005A0023,2026-05-31 14:00:00
017H00027083,006O0002694,StageName,1 - Discovery,Closed Lost,005X0001,2026-06-07 13:28:22
