opportunity_id,opportunity_name,account_id,opportunity_type,lead_source,owner_id,created_date,close_date,stage_name,forecast_category,amount,currency,is_closed,is_won,loss_reason,primary_competitor,primary_workspace_id,next_step,last_activity_date
006O0002411,Asterpath - New Business,001A000589,New Business,Inbound,005A0024,2026-03-04,2026-04-28,Closed Lost,Omitted,44100.00,EUR,1,0,Competitor - Power Automate,Power Automate,ws_013475,,2026-05-01
006O0002412,Zephlabs - New Business,001A004757,New Business,Inbound,005A0015,2026-03-04,2026-04-04,Closed Won,Closed,7600.00,USD,1,1,,,ws_022011,,2026-04-12
006O0002413,Orioline - New Business,001A001034,New Business,Marketing (MQL),005A0010,2026-03-04,2026-07-06,Closed Lost,Omitted,4800.00,EUR,1,0,Chose self-hosted Community edition,,,,2026-07-09
006O0002414,Nexamark - New Business,001A006848,New Business,Marketing (MQL),005A0003,2026-03-04,2026-06-16,Closed Lost,Omitted,83300.00,GBP,1,0,Other,,,,2026-06-16
006O0002415,Koraline - New Business,001A008934,New Business,Product-led (PQL),005A0014,2026-03-05,2026-03-28,Closed Won,Closed,7900.00,USD,1,1,,,ws_000365,,2026-03-29
006O0002416,Opalware - New Business,001A006467,New Business,Product-led (PQL),005A0023,2026-03-05,2026-05-31,Closed Lost,Omitted,27800.00,USD,1,0,Chose self-hosted Community edition,,ws_001944,,2026-06-04
006O0002417,Vexflow - New Business,001A000358,New Business,Product-led (PQL),005A0008,2026-03-05,2026-06-07,Closed Lost,Omitted,12400.00,EUR,1,0,Chose self-hosted Community edition,,ws_002372,,2026-06-11
006O0002418,Stratech - New Business,001A001090,New Business,Product-led (PQL),005A0003,2026-03-05,2026-07-21,Closed Won,Closed,37500.00,GBP,1,1,,Power Automate,ws_007367,,2026-07-25
006O0002419,Ivengrid - New Business,001A003531,New Business,Product-led (PQL),005A0017,2026-03-05,2026-07-12,Closed Lost,Omitted,14400.00,EUR,1,0,Chose self-hosted Community edition,Power Automate,ws_012429,,2026-07-21
006O0002420,Granlabs - New Business,001A001659,New Business,Product-led (PQL),005A0017,2026-03-05,2026-04-26,Closed Lost,Omitted,0.00,EUR,1,0,Unresponsive,,ws_017631,,2026-05-02
006O0002421,Altogrid - New Business,001A005253,New Business,Inbound,005A0014,2026-03-05,2026-07-18,Closed Lost,Omitted,,USD,1,0,Security / compliance review,Make,ws_015224,,2026-07-21
006O0002422,Ternlabs - New Business,001A007639,New Business,Marketing (MQL),005A0006,2026-03-05,2026-05-07,Closed Lost,Omitted,25600.00,EUR,1,0,Champion left,,,,2026-05-13
006O0002423,Altoline - New Business,001A007641,New Business,Marketing (MQL),005A0015,2026-03-05,2026-04-01,Closed Lost,Omitted,152700.00,USD,1,0,,Make,,,2026-04-10
006O0002424,Ternline - New Business,001A007191,New Business,Product-led (PQL),005A0005,2026-03-06,2026-03-31,Closed Lost,Omitted,8100.00,GBP,1,0,Timing,,ws_000267,,2026-04-05
006O0002425,Piralabs - New Business,001A006347,New Business,Product-led (PQL),005A0014,2026-03-06,2026-04-05,Closed Won,Closed,2700.00,USD,1,1,,,ws_003812,,2026-04-14
006O0002426,Solvgrid - New Business,001A003712,New Business,Product-led (PQL),005A0015,2026-03-06,2026-06-06,Closed Lost,Omitted,91600.00,USD,1,0,Missing feature / integration,,ws_010779,,2026-06-12
006O0002427,Zephcore - New Business,001A004087,New Business,Product-led (PQL),005A0023,2026-03-06,2026-04-23,Closed Won,Closed,33000.00,USD,1,1,,Make,ws_010849,,2026-04-28
006O0002428,Zephlogic - New Business,001A005312,New Business,Product-led (PQL),005A0010,2026-03-06,2026-04-03,Closed Won,Closed,25300.00,EUR,1,1,,,ws_022645,,2026-04-05
006O0002429,Oriomark - New Business,001A006942,New Business,Marketing (MQL),005A0008,2026-03-06,2026-06-19,Closed Lost,Omitted,6200.00,EUR,1,0,Price / budget,,,,2026-06-24
006O0002430,Lumovik - New Business,001A003452,New Business,Marketing (MQL),005A0024,2026-03-06,2026-04-21,Closed Won,Closed,9700.00,EUR,1,1,,Make,,,2026-04-21
006O0002431,Quarpath - New Business,001A000662,New Business,Inbound,005A0000,2026-03-07,2026-04-24,Closed Lost,Omitted,89200.00,EUR,1,0,Champion left,,ws_003174,,2026-04-30
006O0002432,Kestgrid - New Business,001A007177,New Business,Marketing (MQL),005A0015,2026-03-07,2026-04-30,Closed Lost,Omitted,53400.00,USD,1,0,Missing feature / integration,Zapier,,,2026-05-09
006O0002433,Altologic - New Business,001A002203,New Business,Product-led (PQL),005A0002,2026-03-08,2026-05-15,Closed Lost,Omitted,7400.00,EUR,1,0,Price / budget,Custom scripts,ws_015935,,2026-05-17
006O0002434,Granware - New Business,001A004001,New Business,Product-led (PQL),005A0010,2026-03-08,2026-04-02,Closed Won,Closed,9800.00,EUR,1,1,,,ws_022697,,2026-04-03
006O0002435,Sellamark - New Business,001A001879,New Business,Inbound,005A0006,2026-03-08,2026-05-10,Closed Lost,Omitted,81800.00,EUR,1,0,Price / budget,,ws_009934,,2026-05-14
006O0002436,Altowave - New Business,001A007689,New Business,Marketing (MQL),005A0008,2026-03-09,2026-08-05,Closed Lost,Omitted,16800.00,EUR,1,0,Competitor - Make,Make,,,2026-08-08
006O0002437,Korawave - New Business,001A000039,New Business,Product-led (PQL),005A0023,2026-03-10,2026-05-15,Closed Won,Closed,75300.00,USD,1,1,,,ws_000696,,2026-05-16
006O0002438,Koradata - New Business,001A001462,New Business,Product-led (PQL),005A0017,2026-03-10,2026-03-17,Closed Lost,Omitted,20800.00,EUR,1,0,Chose self-hosted Community edition,Tray.io,ws_003355,,2026-03-20
006O0002439,Verabridge - New Business,001A004246,New Business,Inbound,005A0014,2026-03-10,2026-05-24,Closed Lost,Omitted,7200.00,USD,1,0,,,ws_013088,,2026-05-28
006O0002440,Cobalwave - New Business,001A005845,New Business,Inbound,005A0016,2026-03-10,2026-06-05,Closed Lost,Omitted,58500.00,USD,1,0,Unresponsive,Custom scripts,ws_004109,,2026-06-13
006O0002441,Straworks - New Business,001A006097,New Business,Marketing (MQL),005A0008,2026-03-10,2026-04-18,Closed Lost,Omitted,13300.00,EUR,1,0,No decision / status quo,Zapier,,,2026-04-21
006O0002442,Ivennet - New Business,001A008372,New Business,Product-led (PQL),005A0004,2026-03-11,2026-06-11,Closed Lost,Omitted,19300.00,GBP,1,0,Competitor - Zapier,Zapier,ws_001553,,2026-06-11
006O0002443,Boreaflow - New Business,001A002224,New Business,Product-led (PQL),005A0015,2026-03-11,2026-09-19,3 - Technical Validation,Best Case,15400.00,USD,0,0,,Power Automate,ws_002129,Legal review,2026-09-21
006O0002444,Lumosys - New Business,001A007349,New Business,Product-led (PQL),005A0017,2026-03-11,2026-06-11,Closed Won,Closed,34600.00,EUR,1,1,,,ws_008244,,2026-06-17
006O0002445,Halofield - New Business,001A005001,New Business,Product-led (PQL),005A0014,2026-03-11,2026-04-21,Closed Lost,Omitted,9000.00,USD,1,0,Unresponsive,Custom scripts,ws_009345,,2026-04-21
006O0002446,Vexwave - New Business,001A001176,New Business,Product-led (PQL),005A0010,2026-03-11,2026-04-03,Closed Won,Closed,5400.00,EUR,1,1,,,ws_016481,,2026-04-08
006O0002447,Ciravik - New Business,001A001888,New Business,Product-led (PQL),005A0018,2026-03-11,2026-05-19,Closed Lost,Omitted,56200.00,USD,1,0,Unresponsive,Zapier,ws_000604,,2026-05-23
006O0002448,Oriotech - New Business,001A001606,New Business,Inbound,005A0015,2026-03-11,2026-04-22,Closed Won,Closed,7400.00,USD,1,1,,,ws_015982,,2026-04-28
006O0002449,Asterware - New Business,001A007766,New Business,Marketing (MQL),005A0014,2026-03-11,2026-07-13,Closed Lost,Omitted,6400.00,USD,1,0,Champion left,,,,2026-07-15
006O0002450,Asterlogic - New Business,001A007894,New Business,Product-led (PQL),005A0008,2026-03-12,2026-06-20,Closed Lost,Omitted,11800.00,EUR,1,0,Chose self-hosted Community edition,,ws_002079,,2026-06-23
006O0002451,Ivenvik - New Business,001A005090,New Business,Product-led (PQL),005A0009,2026-03-12,2026-05-06,Closed Won,Closed,71800.00,EUR,1,1,,Custom scripts,ws_003399,,2026-05-13
006O0002452,Kestdata - New Business,001A001690,New Business,Product-led (PQL),005A0014,2026-03-12,2026-07-12,Closed Lost,Omitted,25200.00,USD,1,0,Security / compliance review,,ws_006149,,2026-07-17
006O0002453,Nordtech - New Business,001A005823,New Business,Product-led (PQL),005A0002,2026-03-12,2026-06-23,Closed Lost,Omitted,9600.00,EUR,1,0,Security / compliance review,,ws_014888,,2026-06-24
006O0002454,Quarmark - New Business,001A008350,New Business,Product-led (PQL),005A0015,2026-03-12,2026-04-25,Closed Lost,Omitted,25300.00,USD,1,0,Security / compliance review,,ws_016420,,2026-05-04
006O0002455,Valiwave - New Business,001A003415,New Business,Product-led (PQL),005A0020,2026-03-12,2026-04-01,Closed Lost,Omitted,110100.00,GBP,1,0,,,ws_018539,,2026-04-09
006O0002456,Solvwave - New Business,001A006446,New Business,Product-led (PQL),005A0023,2026-03-12,2026-05-03,Closed Lost,Omitted,51800.00,USD,1,0,Timing,Power Automate,ws_020967,,2026-05-04
006O0002457,Xenoworks - New Business,001A006769,New Business,Inbound,005A0008,2026-03-12,2026-05-14,Closed Lost,Omitted,6300.00,EUR,1,0,Unresponsive,,ws_016745,,2026-05-23
006O0002458,Yaraworks - New Business,001A004316,New Business,Inbound,005A0015,2026-03-12,2026-04-29,Closed Lost,Omitted,22400.00,USD,1,0,Champion left,Zapier,ws_021130,,2026-04-29
006O0002459,Zephbridge - New Business,001A007216,New Business,Product-led (PQL),005A0014,2026-03-13,2026-04-28,Closed Won,Closed,15700.00,USD,1,1,,,ws_018205,,2026-05-06
006O0002460,Boreaware - New Business,001A001864,New Business,Product-led (PQL),005A0018,2026-03-13,2026-04-08,Closed Lost,Omitted,50200.00,USD,1,0,Timing,,ws_018924,,2026-04-12
006O0002461,Evopath - New Business,001A007087,New Business,Inbound,005A0020,2026-03-13,2026-06-10,Closed Lost,Omitted,36100.00,GBP,1,0,,,ws_012003,,2026-06-15
006O0002462,Runedata - New Business,001A006372,New Business,Product-led (PQL),005A0015,2026-03-14,2026-05-04,Closed Lost,Omitted,36700.00,USD,1,0,No decision / status quo,,ws_002048,,2026-05-10
006O0002463,Umbrapoint - New Business,001A005697,New Business,Product-led (PQL),005A0015,2026-03-14,2026-04-15,Closed Won,Closed,20600.00,USD,1,1,,,ws_007104,,2026-04-24
006O0002464,Umbramark - New Business,001A008595,New Business,Product-led (PQL),005A0014,2026-03-14,2026-05-03,Closed Lost,Omitted,32900.00,USD,1,0,Other,,ws_010401,,2026-05-08
006O0002465,Wendvik - New Business,001A006996,New Business,Product-led (PQL),005A0023,2026-03-14,2026-04-30,Closed Lost,Omitted,94300.00,USD,1,0,Chose self-hosted Community edition,,ws_015258,,2026-05-03
006O0002466,Quartech - New Business,001A004285,New Business,Product-led (PQL),005A0017,2026-03-14,2026-08-31,Closed Lost,Omitted,46400.00,EUR,1,0,Competitor - Workato,,ws_016284,,2026-09-01
006O0002467,Orioworks - New Business,001A004047,New Business,Inbound,005A0005,2026-03-14,2026-04-18,Closed Lost,Omitted,24500.00,GBP,1,0,Competitor - Workato,Power Automate,ws_012235,,2026-04-26
006O0002468,Halotech - New Business,001A003655,New Business,Inbound,005A0002,2026-03-14,2026-05-08,Closed Lost,Omitted,8300.00,EUR,1,0,Competitor - Zapier,,ws_013927,,2026-05-10
006O0002469,Junomark - New Business,001A008312,New Business,Marketing (MQL),005A0002,2026-03-14,2026-04-13,Closed Lost,Omitted,7600.00,EUR,1,0,Unresponsive,,,,2026-04-14
006O0002470,Haloware - New Business,001A004201,New Business,Outbound,005A0018,2026-03-14,2026-05-30,Closed Lost,Omitted,,USD,1,0,Other,,,,2026-06-06
006O0002471,Opalware - New Business,001A008183,New Business,Outbound,005A0017,2026-03-14,2026-06-06,Closed Lost,Omitted,25500.00,EUR,1,0,Missing feature / integration,,,,2026-06-10
006O0002472,Bramline - New Business,001A005255,New Business,Product-led (PQL),005A0016,2026-03-15,2026-03-31,Closed Lost,Omitted,,USD,1,0,Competitor - Make,Make,ws_008556,,2026-04-02
006O0002473,Ivennet - New Business,001A003262,New Business,Product-led (PQL),005A0000,2026-03-15,2026-09-27,4 - Proposal,Commit,120400.00,EUR,0,0,,,ws_014731,,2026-09-02
006O0002474,Runewave - New Business,001A002927,New Business,Product-led (PQL),005A0023,2026-03-15,2026-04-23,Closed Won,Closed,46900.00,USD,1,1,,Power Automate,ws_004136,,2026-05-03
006O0002475,Fjellabs - New Business,001A006175,New Business,Product-led (PQL),005A0015,2026-03-16,2026-05-03,Closed Lost,Omitted,42100.00,USD,1,0,Competitor - Power Automate,,ws_000661,,2026-05-10
006O0002476,Astervik - New Business,001A007862,New Business,Product-led (PQL),005A0017,2026-03-16,2026-05-26,Closed Lost,Omitted,26900.00,EUR,1,0,Other,,ws_004090,,2026-05-27
006O0002477,Miragrid - New Business,001D000001,New Business,Product-led (PQL),005A0016,2026-03-16,2026-07-11,Closed Won,Closed,133300.00,USD,1,1,,,ws_017589,,2026-07-17
006O0002478,Opalmark - New Business,001A004468,New Business,Product-led (PQL),005A0015,2026-03-16,2026-06-07,Closed Won,Closed,135700.00,USD,1,1,,Custom scripts,ws_021411,,2026-06-15
006O0002479,Asterflow - New Business,001A005661,New Business,Product-led (PQL),005A0024,2026-03-16,2026-05-22,Closed Lost,Omitted,17000.00,EUR,1,0,Competitor - Zapier,Zapier,ws_003210,,2026-05-22
006O0002480,Korawave - New Business,001A002470,New Business,Product-led (PQL),005A0010,2026-03-16,2026-10-15,5 - Negotiation,Commit,32400.00,EUR,0,0,,,ws_011544,Send proposal,2026-09-21
006O0002481,Solvbridge - New Business,001A000095,New Business,Product-led (PQL),005A0018,2026-03-16,2026-05-21,Closed Lost,Omitted,71800.00,USD,1,0,Unresponsive,,ws_020958,,2026-05-23
006O0002482,Evoworks - New Business,001A008132,New Business,Product-led (PQL),005A0014,2026-03-17,2026-06-08,Closed Lost,Omitted,6400.00,USD,1,0,Competitor - Power Automate,,ws_016706,,2026-06-15
006O0002483,Nordstack - New Business,001A006518,New Business,,005A0005,2026-03-17,2026-04-12,Closed Lost,Omitted,8500.00,GBP,1,0,Missing feature / integration,,ws_020708,,2026-04-12
006O0002484,Runeflow - New Business,001A000535,New Business,Marketing (MQL),005A0004,2026-03-17,2026-08-16,Closed Lost,Omitted,23300.00,GBP,1,0,Timing,Custom scripts,,,2026-08-25
006O0002485,Grancore - New Business,001A007383,New Business,Marketing (MQL),005A0002,2026-03-17,2026-06-20,Closed Lost,Omitted,14100.00,EUR,1,0,Chose self-hosted Community edition,,,,2026-06-29
006O0002486,Yaralogic - New Business,001A005765,New Business,Product-led (PQL),005A0010,2026-03-18,2026-04-19,Closed Lost,Omitted,15300.00,EUR,1,0,Missing feature / integration,Zapier,ws_020035,,2026-04-28
006O0002487,Yaraline - New Business,001A007038,New Business,Product-led (PQL),005A0016,2026-03-18,2026-05-13,Closed Won,Closed,4500.00,USD,1,1,,,ws_008661,,2026-05-17
006O0002488,Evowave - New Business,001A007574,New Business,Product-led (PQL),005A0000,2026-03-18,2026-07-12,Closed Won,Closed,120400.00,EUR,1,1,,,ws_010431,,2026-07-14
006O0002489,Runetech - New Business,001A002490,New Business,Product-led (PQL),005A0015,2026-03-18,2026-04-06,Closed Won,Closed,16000.00,USD,1,1,,Power Automate,ws_018625,,2026-04-13
006O0002490,Junoline - New Business,001A008717,New Business,Product-led (PQL),005A0024,2026-03-18,2026-04-25,Closed Lost,Omitted,23200.00,EUR,1,0,Competitor - Workato,,ws_020799,,2026-04-27
006O0002491,Korapoint - New Business,001A000664,New Business,Product-led (PQL),005A0009,2026-03-19,2026-04-26,Closed Lost,Omitted,56800.00,EUR,1,0,Price / budget,Make,ws_017327,,2026-05-01
006O0002492,Pirapath - New Business,001A006314,New Business,Product-led (PQL),005A0014,2026-03-19,2026-05-16,Closed Lost,Omitted,21000.00,USD,1,0,Price / budget,,ws_019358,,2026-05-24
006O0002493,Mirawave - New Business,001A007502,New Business,Product-led (PQL),005A0002,2026-03-19,2026-04-16,Closed Won,Closed,18500.00,EUR,1,1,,,ws_001316,,2026-04-25
006O0002494,Wendgrid - New Business,001A003465,New Business,Product-led (PQL),005A0014,2026-03-19,2026-04-15,Closed Won,Closed,9300.00,USD,1,1,,Make,ws_005040,,2026-04-22
006O0002495,Oriofield - New Business,001A004124,New Business,Product-led (PQL),005A0015,2026-03-19,2026-05-22,Closed Won,Closed,42400.00,USD,1,1,,Zapier,ws_010721,,2026-05-27
006O0002496,Junoline - New Business,001A007399,New Business,,005A0012,2026-03-19,2026-10-02,3 - Technical Validation,Best Case,67600.00,USD,0,0,,,ws_019088,Security questionnaire,2026-09-06
006O0002497,Ivenpath - New Business,001A008309,New Business,Inbound,005A0015,2026-03-19,2026-05-01,Closed Won,Closed,129700.00,USD,1,1,,,ws_021031,,2026-05-03
006O0002498,Runeflow - New Business,001A003769,New Business,Product-led (PQL),005A0014,2026-03-20,2026-04-27,Closed Won,Closed,11800.00,USD,1,1,,,ws_007978,,2026-05-06
006O0002499,Sellacore - New Business,001A006307,New Business,Product-led (PQL),005A0014,2026-03-20,2026-04-23,Closed Lost,Omitted,7200.00,USD,1,0,Champion left,,ws_007644,,2026-04-25
006O0002500,Sellagrid - New Business,001A007090,New Business,Product-led (PQL),005A0007,2026-03-20,2026-08-08,Closed Lost,Omitted,170200.00,EUR,1,0,Missing feature / integration,,ws_016515,,2026-08-16
006O0002501,Quarnet - New Business,001A007107,New Business,Product-led (PQL),005A0014,2026-03-20,2026-08-14,Closed Lost,Omitted,34000.00,USD,1,0,Other,,ws_018357,,2026-08-19
006O0002502,Valigrid - New Business,001A003838,New Business,Product-led (PQL),005A0018,2026-03-20,2026-05-13,Closed Lost,Omitted,59400.00,USD,1,0,Missing feature / integration,Power Automate,ws_023179,,2026-05-19
006O0002503,Lumofield - New Business,001A006131,New Business,Marketing (MQL),005A0014,2026-03-20,2026-03-24,Closed Lost,Omitted,4700.00,USD,1,0,Security / compliance review,,,,2026-03-28
006O0002504,Umbrawave - New Business,001A001268,New Business,Partner,005A0008,2026-03-20,2026-05-02,Closed Lost,Omitted,0.00,EUR,1,0,,,,,2026-05-09
006O0002505,Wendwave - New Business,001A005320,New Business,Product-led (PQL),005A0017,2026-03-21,2026-07-02,Closed Lost,Omitted,12000.00,EUR,1,0,,Zapier,ws_017281,,2026-07-10
006O0002506,Boreaware - New Business,001A001220,New Business,Product-led (PQL),005A0017,2026-03-21,2026-04-09,Closed Lost,Omitted,33900.00,EUR,1,0,Timing,,ws_009903,,2026-04-10
006O0002507,Bramtech - New Business,001A002149,New Business,Product-led (PQL),005A0000,2026-03-21,2026-07-08,Closed Won,Closed,91100.00,EUR,1,1,,,ws_010742,,2026-07-16
006O0002508,Straflow - New Business,001A001982,New Business,Product-led (PQL),005A0023,2026-03-21,2026-07-22,Closed Lost,Omitted,40700.00,USD,1,0,,Custom scripts,ws_014283,,2026-07-30
006O0002509,Miracore - New Business,001A004313,New Business,Partner,005A0014,2026-03-21,2026-04-07,Closed Lost,Omitted,7000.00,USD,1,0,Missing feature / integration,,,,2026-04-11
006O0002510,Bramworks - New Business,001A008109,New Business,Product-led (PQL),005A0023,2026-03-22,2026-06-23,Closed Lost,Omitted,17600.00,USD,1,0,Price / budget,,ws_007226,,2026-06-24
006O0002511,Sellafield - New Business,001A008462,New Business,Product-led (PQL),005A0014,2026-03-22,2026-05-14,Closed Lost,Omitted,16500.00,USD,1,0,Competitor - Make,Make,ws_000314,,2026-05-24
006O0002512,Kestwave - New Business,001A004688,New Business,Product-led (PQL),005A0014,2026-03-22,2026-04-19,Closed Won,Closed,36500.00,USD,1,1,,,ws_012152,,2026-04-22
006O0002513,Quargrid - New Business,001A005517,New Business,Marketing (MQL),005A0017,2026-03-22,2026-05-16,Closed Won,Closed,28600.00,EUR,1,1,,,,,2026-05-25
006O0002514,Piraware - New Business,001A003012,New Business,Product-led (PQL),005A0014,2026-03-23,2026-07-02,Closed Lost,Omitted,8600.00,USD,1,0,Chose self-hosted Community edition,,ws_008210,,2026-07-02
006O0002515,Opaltech - New Business,001A002129,New Business,Inbound,005A0017,2026-03-23,2026-06-03,Closed Lost,Omitted,20100.00,EUR,1,0,Price / budget,,ws_012399,,2026-06-03
006O0002516,Zephmark - New Business,001A001103,New Business,Marketing (MQL),005A0014,2026-03-23,2026-05-02,Closed Won,Closed,9500.00,USD,1,1,,Power Automate,,,2026-05-12
006O0002517,Altotech - New Business,001A008097,New Business,Product-led (PQL),005A0008,2026-03-24,2026-05-08,Closed Lost,Omitted,20900.00,EUR,1,0,Timing,,ws_001935,,2026-05-16
