month,workspace_id,plan,executions,active_workflows,active_users,ai_node_executions,distinct_integrations_used,failed_execution_rate,self_serve_mrr_eur
2025-12-01,ws_017334,Starter,411,10,2,182,3,0.0396,24.00
2025-12-01,ws_017337,Starter,672,13,3,303,5,0.0808,24.00
2025-12-01,ws_017339,Community (free),1967,25,7,810,4,0.0049,0.00
2025-12-01,ws_017342,Starter,2459,23,5,1092,2,0.0155,24.00
2025-12-01,ws_017348,Community (free),,,,,,,0.00
2025-12-01,ws_017349,Business,44542,80,6,19659,7,0.0296,800.00
2025-12-01,ws_017350,Business (self-hosted),135,6,2,31,3,0.0490,0.00
2025-12-01,ws_017353,Community (free),,,,,,,0.00
2025-12-01,ws_017354,Starter,90,8,6,38,3,0.0497,24.00
2025-12-01,ws_017358,Community (free),555,11,4,174,3,0.0480,0.00
2025-12-01,ws_017359,Community (free),470,14,4,130,4,0.0112,0.00
2025-12-01,ws_017361,Business,8254,40,2,4343,7,0.0155,800.00
2025-12-01,ws_017362,Community (free),,,,,,,0.00
2025-12-01,ws_017365,Community (free),,,,,,,0.00
2025-12-01,ws_017367,Pro,5384,33,3,2298,8,0.1177,60.00
2025-12-01,ws_017368,Starter,1626,19,5,758,5,0.0795,24.00
2025-12-01,ws_017369,Community (free),,,,,,,0.00
2025-12-01,ws_017371,Starter,850,13,2,439,3,0.0157,24.00
2025-12-01,ws_017373,Enterprise,196,8,4,70,3,0.0450,0.00
2025-12-01,ws_017375,Community (free),296,11,4,69,3,0.0461,0.00
2025-12-01,ws_017378,Community (free),3988,31,4,2528,8,0.0611,0.00
2025-12-01,ws_017380,Community (free),942,16,2,233,5,0.0290,0.00
2025-12-01,ws_017387,Pro,3828,31,4,1841,4,0.0743,60.00
2025-12-01,ws_017388,Community (free),3573,28,6,1327,7,0.0408,0.00
2025-12-01,ws_017391,Starter,612,12,1,217,5,0.0196,24.00
2025-12-01,ws_017392,Pro,4363,32,5,1535,5,0.0961,60.00
2025-12-01,ws_017398,Starter,8433,40,7,4371,7,0.0291,24.00
2025-12-01,ws_017400,Pro,15807,52,3,6982,7,0.0508,60.00
2025-12-01,ws_017401,Starter,1211,19,5,560,5,0.0897,24.00
2025-12-01,ws_017405,Community (free),376,13,4,207,3,0.1237,0.00
2025-12-01,ws_017406,Business (self-hosted),2093,21,2,748,5,0.0623,0.00
2025-12-01,ws_017410,Starter,183,12,1,45,2,0.0402,24.00
2025-12-01,ws_017411,Starter,567,14,3,342,3,0.0227,24.00
2025-12-01,ws_017412,Community (free),,,,,,,0.00
2025-12-01,ws_017415,Starter,163,7,3,71,4,0.0117,24.00
2025-12-01,ws_017418,Community (free),12070,48,9,6393,6,0.0303,0.00
2025-12-01,ws_017420,Starter,633,14,3,201,4,0.0810,24.00
2025-12-01,ws_017421,Community (free),,,,,,,0.00
2025-12-01,ws_017427,Community (free),3079,27,1,1736,4,0.0533,0.00
2025-12-01,ws_017428,Community (free),218,9,3,67,4,0.0160,0.00
2025-12-01,ws_017429,Pro,3309,26,6,1421,4,0.0900,60.00
2025-12-01,ws_017435,Community (free),,,,,,,0.00
2025-12-01,ws_017437,Starter,1903,24,2,817,4,0.0351,24.00
2025-12-01,ws_017438,Starter,331,9,6,178,2,0.1909,24.00
2025-12-01,ws_017441,Starter,8098,41,5,4215,7,0.0404,24.00
2025-12-01,ws_017444,Starter,746,11,1,236,4,0.1822,24.00
2025-12-01,ws_017446,Starter,197,9,3,66,1,0.0361,24.00
2025-12-01,ws_017448,Starter,196,8,2,80,3,0.0179,24.00
2025-12-01,ws_017450,Community (free),126,7,3,36,3,0.1241,0.00
2025-12-01,ws_017452,Community (free),,,,,,,0.00
2025-12-01,ws_017453,Enterprise,1616,21,1,616,3,0.0420,0.00
2025-12-01,ws_017454,Community (free),,,,,,,0.00
2025-12-01,ws_017456,Starter,322,11,2,72,2,0.0683,24.00
2025-12-01,ws_017459,Starter,187,8,3,81,3,0.0830,24.00
2025-12-01,ws_017461,Enterprise,3829,31,2,1722,5,0.0447,0.00
2025-12-01,ws_017463,Pro,3806,31,1,1045,6,0.0690,60.00
2025-12-01,ws_017466,Enterprise,2688,25,4,1345,3,0.0401,0.00
2025-12-01,ws_017467,Business,46605,81,2,24218,8,0.0297,800.00
2025-12-01,ws_017470,Starter,819,14,3,251,3,0.0322,24.00
2025-12-01,ws_017471,Community (free),1961,22,2,731,5,0.0305,0.00
2025-12-01,ws_017474,Community (free),1001,15,2,378,5,0.0773,0.00
2025-12-01,ws_017476,Community (free),,,,,,,0.00
2025-12-01,ws_017484,Starter,645,12,6,274,4,0.0036,24.00
2025-12-01,ws_017485,Community (free),,,,,,,0.00
2025-12-01,ws_017488,Pro,7269,36,6,3430,5,0.0221,60.00
2025-12-01,ws_017489,Starter,255,9,3,74,2,0.0995,24.00
2025-12-01,ws_017490,Starter,1815,21,2,695,4,0.0160,24.00
2025-12-01,ws_017495,Community (free),441,14,4,138,4,0.0047,0.00
2025-12-01,ws_017498,Pro,4328,31,3,2163,5,0.0507,60.00
2025-12-01,ws_017499,Business,7033,37,8,4248,5,0.0503,800.00
2025-12-01,ws_017502,Starter,365,9,3,177,2,0.1858,24.00
2025-12-01,ws_017503,Pro,2511,24,1,1068,5,0.0417,60.00
2025-12-01,ws_017506,Starter,2222,23,1,720,6,0.0103,24.00
2025-12-01,ws_017507,Pro,1255,18,2,405,3,0.0053,60.00
2025-12-01,ws_017508,Starter,307,9,5,161,3,0.0581,24.00
2025-12-01,ws_017510,Pro,3357,28,3,1702,4,0.0147,60.00
2025-12-01,ws_017512,Business (self-hosted),97,6,3,26,1,0.0542,0.00
2025-12-01,ws_017521,Starter,35,5,4,18,1,0.0735,24.00
2025-12-01,ws_017523,Community (free),,,,,,,0.00
2025-12-01,ws_017524,Community (free),,,,,,,0.00
2025-12-01,ws_017526,Starter,2458,26,6,943,5,0.0868,24.00
2025-12-01,ws_017527,Community (free),4757,31,2,2385,7,0.0128,0.00
2025-12-01,ws_017529,Starter,1297,19,3,571,4,0.0081,24.00
2025-12-01,ws_017538,Starter,1101,17,3,538,5,0.0278,24.00
2025-12-01,ws_017539,Community (free),,,,,,,0.00
2025-12-01,ws_017542,Starter,1290,17,1,558,4,0.0204,24.00
2025-12-01,ws_017543,Community (free),691,15,8,342,3,0.0132,0.00
2025-12-01,ws_017544,Community (free),405,10,5,204,4,0.0838,0.00
2025-12-01,ws_017546,Business,8329,39,4,2551,8,0.0145,800.00
2025-12-01,ws_017547,Enterprise,2034,23,6,939,5,0.0113,0.00
2025-12-01,ws_017548,Community (free),8069,37,4,3413,7,0.0668,0.00
2025-12-01,ws_017550,Starter,500,14,1,179,4,0.0402,24.00
2025-12-01,ws_017552,Enterprise,10708,45,9,4948,5,0.0649,0.00
2025-12-01,ws_017553,Community (free),2539,22,6,1162,7,0.0785,0.00
2025-12-01,ws_017554,Enterprise,,,,,,,0.00
2025-12-01,ws_017556,Enterprise,700,13,4,214,3,0.0876,0.00
2025-12-01,ws_017559,Community (free),1585,20,3,750,3,0.0851,0.00
2025-12-01,ws_017560,Starter,167,8,1,51,2,0.0349,24.00
2025-12-01,ws_017562,Enterprise,684,14,7,295,3,0.0713,0.00
2025-12-01,ws_017564,Starter,444,14,3,239,2,0.0264,24.00
2025-12-01,ws_017569,Starter,205,7,5,68,1,0.0035,24.00
2025-12-01,ws_017573,Starter,133,8,1,49,5,0.1254,24.00
2025-12-01,ws_017574,Enterprise,224,8,4,93,3,0.0475,0.00
2025-12-01,ws_017575,Community (free),,,,,,,0.00
2025-12-01,ws_017578,Community (free),3143,27,2,949,5,0.0195,0.00
2025-12-01,ws_017587,Starter,841,14,3,503,4,0.0219,24.00
2025-12-01,ws_017589,Community (free),161,8,4,50,3,0.0824,0.00
2025-12-01,ws_017590,Community (free),1251,18,1,646,5,0.0137,0.00
2025-12-01,ws_017591,Community (free),728,13,3,320,3,0.0856,0.00
2025-12-01,ws_017600,Business,14685,53,3,7736,8,0.0451,800.00
2025-12-01,ws_017604,Starter,1806,21,2,859,3,0.1503,24.00
2025-12-01,ws_017605,Community (free),73,5,3,20,4,0.0605,0.00
2025-12-01,ws_017606,Pro,2764,23,6,1515,4,0.0168,60.00
2025-12-01,ws_017611,Community (free),86,6,4,40,3,0.0137,0.00
2025-12-01,ws_017614,Community (free),2159,24,3,809,5,0.0103,0.00
2025-12-01,ws_017616,Community (free),667,16,3,293,2,0.0274,0.00
2025-12-01,ws_017617,Enterprise,4387,31,2,2531,4,0.0547,0.00
2025-12-01,ws_017620,Enterprise,2458,23,6,1131,7,0.0941,0.00
2025-12-01,ws_017621,Starter,2258,23,1,868,5,0.0369,24.00
2025-12-01,ws_017624,Community (free),,,,,,,0.00
2025-12-01,ws_017629,Community (free),601,11,2,277,4,0.0249,0.00
2025-12-01,ws_017630,Business,192030,149,7,102896,12,0.0532,800.00
2025-12-01,ws_017631,Starter,1513,19,4,940,4,0.0394,24.00
2025-12-01,ws_017632,Community (free),1604,18,3,866,5,0.0691,0.00
2025-12-01,ws_017637,Starter,310,10,1,98,1,0.0925,24.00
2025-12-01,ws_017638,Community (free),3667,28,3,1635,5,0.1696,0.00
2025-12-01,ws_017645,Enterprise,,,,,,,0.00
2025-12-01,ws_017655,Enterprise,8524,39,5,3555,7,0.0280,0.00
2025-12-01,ws_017656,Starter,1126,18,3,516,4,0.0282,24.00
2025-12-01,ws_017659,Business,15658,54,2,6867,7,0.0207,800.00
2025-12-01,ws_017662,Community (free),1891,21,3,1098,3,0.1366,0.00
2025-12-01,ws_017666,Community (free),847,16,2,400,5,0.0603,0.00
2025-12-01,ws_017668,Starter,237,8,1,59,2,0.0334,24.00
2025-12-01,ws_017670,Community (free),840,16,1,390,3,0.0283,0.00
2025-12-01,ws_017671,Community (free),1045,16,5,538,3,0.0407,0.00
2025-12-01,ws_017673,Pro,2499,22,2,797,6,0.0451,60.00
2025-12-01,ws_017674,Pro,6928,37,11,3072,6,0.0305,60.00
2025-12-01,ws_017675,Starter,971,15,4,386,5,0.0832,24.00
2025-12-01,ws_017677,Starter,1685,23,1,864,5,0.0958,24.00
2025-12-01,ws_017679,Community (free),133,7,1,38,4,0.0569,0.00
2025-12-01,ws_017680,Community (free),,,,,,,0.00
2025-12-01,ws_017684,Starter,323,9,1,137,2,0.0528,24.00
2025-12-01,ws_017685,Business,22541,61,5,10229,9,0.0207,800.00
2025-12-01,ws_017686,Business (self-hosted),568,14,2,188,4,0.0234,0.00
2025-12-01,ws_017687,Business,6809,36,1,3985,5,0.0886,800.00
2025-12-01,ws_017694,Starter,2600,25,4,1283,6,0.0236,24.00
2025-12-01,ws_017697,Pro,2992,26,4,1732,4,0.0276,60.00
2025-12-01,ws_017706,Pro,3500,28,5,1326,5,0.0108,60.00
2025-12-01,ws_017707,Pro,3502,30,4,1761,5,0.0311,60.00
2025-12-01,ws_017709,Starter,856,13,2,361,4,0.0349,24.00
2025-12-01,ws_017715,Pro,2527,22,2,1239,6,0.0506,60.00
2025-12-01,ws_017718,Community (free),117,3,2,41,2,0.0138,0.00
2025-12-01,ws_017725,Community (free),2315,24,3,1162,6,0.0221,0.00
2025-12-01,ws_017728,Business,15787,54,2,8690,6,0.0777,800.00
2025-12-01,ws_017730,Starter,1946,22,3,717,4,0.0654,24.00
2025-12-01,ws_017731,Starter,67,3,1,20,2,0.0372,24.00
2025-12-01,ws_017732,Starter,883,16,5,414,5,0.0118,24.00
2025-12-01,ws_017733,Enterprise,633,15,4,266,3,0.0393,0.00
2025-12-01,ws_017739,Starter,1072,17,2,358,3,0.0147,24.00
2025-12-01,ws_017745,Starter,634,12,3,136,3,0.0036,24.00
2025-12-01,ws_017746,Business,25888,62,6,17395,8,0.1182,800.00
2025-12-01,ws_017752,Community (free),,,,,,,0.00
2025-12-01,ws_017756,Starter,209,10,1,51,3,0.0938,24.00
2025-12-01,ws_017758,Starter,1146,18,5,538,3,0.0227,24.00
2025-12-01,ws_017759,Community (free),2050,22,1,765,3,0.1406,0.00
2025-12-01,ws_017762,Starter,163,5,1,62,4,0.0348,24.00
2025-12-01,ws_017763,Community (free),790,15,5,333,3,0.0097,0.00
2025-12-01,ws_017765,Starter,2453,27,1,953,3,0.0787,24.00
2025-12-01,ws_017769,Pro,5555,32,3,2607,7,0.1488,60.00
2025-12-01,ws_017771,Community (free),87,10,3,41,3,0.0698,0.00
2025-12-01,ws_017772,Community (free),,,,,,,0.00
2025-12-01,ws_017773,Community (free),897,16,4,424,4,0.0676,0.00
2025-12-01,ws_017774,Pro,2088,23,4,976,7,0.0242,60.00
2025-12-01,ws_017775,Pro,2792,24,4,1395,6,0.1305,60.00
2025-12-01,ws_017776,Community (free),,,,,,,0.00
2025-12-01,ws_017778,Pro,3995,28,4,2119,3,0.0285,60.00
2025-12-01,ws_017780,Enterprise,1261,17,6,894,3,0.0428,0.00
2025-12-01,ws_017783,Starter,658,14,1,229,3,0.0540,24.00
2025-12-01,ws_017785,Enterprise,578,12,6,260,3,0.0202,0.00
2025-12-01,ws_017786,Pro,5627,34,1,2552,7,0.0413,60.00
2025-12-01,ws_017787,Community (free),2139,25,3,956,6,0.0256,0.00
2025-12-01,ws_017788,Starter,456,10,1,117,3,0.0576,24.00
2025-12-01,ws_017789,Enterprise,4827,33,10,2245,5,0.0622,0.00
2025-12-01,ws_017790,Community (free),1236,18,2,477,6,0.0826,0.00
2025-12-01,ws_017798,Community (free),,,,,,,0.00
2025-12-01,ws_017799,Pro,6377,38,7,2284,6,0.0383,60.00
2025-12-01,ws_017807,Enterprise,1330,19,6,693,4,0.1143,0.00
2025-12-01,ws_017811,Community (free),2317,24,2,1344,6,0.0023,0.00
2025-12-01,ws_017813,Starter,570,10,2,231,2,0.0216,24.00
2025-12-01,ws_017817,Business (self-hosted),5559,33,5,2848,6,0.0391,0.00
2025-12-01,ws_017820,Community (free),,,,,,,0.00
2025-12-01,ws_017822,Community (free),,,,,,,0.00
2025-12-01,ws_017825,Pro,2637,26,1,904,5,0.0530,60.00
2025-12-01,ws_017830,Enterprise,2961,27,10,1344,5,0.1910,0.00
2025-12-01,ws_017831,Enterprise,1951,21,3,861,4,0.0031,0.00
2025-12-01,ws_017833,Starter,1421,21,1,862,4,0.0899,24.00
2025-12-01,ws_017834,Business,7389,39,6,3854,5,0.0253,800.00
2025-12-01,ws_017835,Starter,358,11,1,108,3,0.0134,24.00
2025-12-01,ws_017843,Pro,5854,33,4,2813,5,0.0196,60.00
2025-12-01,ws_017850,Pro,9300,40,2,3899,6,0.0323,60.00
2025-12-01,ws_017852,Community (free),,,,,,,0.00
2025-12-01,ws_017853,Community (free),6649,37,2,2210,6,0.0201,0.00
2025-12-01,ws_017854,Enterprise,4818,34,3,1634,5,0.0486,0.00
2025-12-01,ws_017855,Starter,1573,18,2,623,4,0.0375,24.00
2025-12-01,ws_017858,Business (self-hosted),1134,17,5,313,5,0.0259,0.00
2025-12-01,ws_017860,Starter,33,4,5,15,3,0.0099,24.00
2025-12-01,ws_017861,Starter,187,8,1,68,2,0.0503,24.00
2025-12-01,ws_017863,Starter,563,15,2,230,4,0.0715,24.00
2025-12-01,ws_017866,Starter,360,11,1,139,2,0.0729,24.00
2025-12-01,ws_017868,Starter,4976,34,7,2356,6,0.1213,24.00
2025-12-01,ws_017871,Pro,2959,25,3,915,5,0.0387,60.00
2025-12-01,ws_017874,Enterprise,46,8,3,13,2,0.1046,0.00
2025-12-01,ws_017877,Enterprise,2079,23,2,1069,5,0.0364,0.00
2025-12-01,ws_017878,Pro,3521,27,2,1407,6,0.0411,60.00
2025-12-01,ws_017880,Starter,979,19,4,519,5,0.0126,24.00
2025-12-01,ws_017881,Business (self-hosted),193,10,3,49,4,0.0347,0.00
2025-12-01,ws_017886,Starter,280,9,2,56,3,0.1017,24.00
2025-12-01,ws_017890,Starter,1524,22,3,797,3,0.0115,24.00
2025-12-01,ws_017894,Starter,586,15,6,257,2,0.0270,24.00
2025-12-01,ws_017900,Starter,895,15,8,365,4,0.0166,24.00
2025-12-01,ws_017901,Community (free),170,8,1,63,3,0.1537,0.00
2025-12-01,ws_017909,Community (free),3608,26,1,1119,3,0.0449,0.00
2025-12-01,ws_017912,Community (free),,,,,,,0.00
2025-12-01,ws_017915,Starter,1076,20,4,491,4,0.0374,24.00
2025-12-01,ws_017916,Enterprise,3305,28,3,1370,5,0.0569,0.00
2025-12-01,ws_017919,Starter,61,5,1,13,3,0.0417,24.00
2025-12-01,ws_017920,Starter,521,12,1,179,4,0.0543,24.00
2025-12-01,ws_017921,Starter,1867,22,4,860,3,0.0433,24.00
2025-12-01,ws_017923,Starter,3853,28,1,1459,6,0.0685,24.00
2025-12-01,ws_017924,Community (free),33712,71,5,17079,9,0.0150,0.00
2025-12-01,ws_017936,Starter,504,10,3,246,3,0.0411,24.00
2025-12-01,ws_017939,Starter,146,7,1,49,2,0.0875,24.00
2025-12-01,ws_017942,Starter,1167,16,2,485,4,0.0239,24.00
2025-12-01,ws_017943,Enterprise,16642,55,1,9732,7,0.0592,0.00
2025-12-01,ws_017944,Business (self-hosted),2079,22,1,1095,6,0.0656,0.00
2025-12-01,ws_017947,Community (free),,,,,,,0.00
2025-12-01,ws_017949,Starter,748,15,4,284,3,0.0204,24.00
2025-12-01,ws_017950,Starter,418,12,2,169,3,0.0874,24.00
2025-12-01,ws_017953,Starter,1412,21,2,531,5,0.0201,24.00
2025-12-01,ws_017955,Community (free),647,12,2,254,3,0.0236,0.00
2025-12-01,ws_017960,Community (free),,,,,,,0.00
2025-12-01,ws_017967,Community (free),523,13,1,144,2,0.0105,0.00
2025-12-01,ws_017973,Starter,317,11,3,98,2,0.0576,24.00
2025-12-01,ws_017974,Community (free),,,,,,,0.00
2025-12-01,ws_017978,Starter,796,14,6,245,2,0.0133,24.00
2025-12-01,ws_017980,Community (free),,,,,,,0.00
2025-12-01,ws_017982,Enterprise,1730,19,6,793,5,0.0169,0.00
2025-12-01,ws_017983,Starter,1356,17,6,769,3,0.0954,24.00
2025-12-01,ws_017985,Starter,1750,19,5,686,2,0.0344,24.00
2025-12-01,ws_017988,Starter,1718,22,5,795,5,0.0255,24.00
2025-12-01,ws_017989,Starter,243,11,3,66,3,0.1318,24.00
2025-12-01,ws_017991,Community (free),,,,,,,0.00
2025-12-01,ws_017992,Starter,223,7,1,72,3,0.0147,24.00
2025-12-01,ws_017996,Pro,3054,26,2,1488,5,0.0217,60.00
2025-12-01,ws_018002,Business (self-hosted),3962,28,1,1622,5,0.0199,0.00
2025-12-01,ws_018003,Pro,2970,27,4,1219,6,0.0280,60.00
2025-12-01,ws_018004,Pro,2893,26,2,1350,6,0.0907,60.00
2025-12-01,ws_018006,Starter,359,12,5,126,3,0.0538,24.00
2025-12-01,ws_018011,Community (free),,,,,,,0.00
2025-12-01,ws_018024,Enterprise,15048,52,5,8775,9,0.0507,0.00
2025-12-01,ws_018032,Starter,154,8,9,34,4,0.0477,24.00
2025-12-01,ws_018034,Enterprise,4258,30,6,1726,6,0.0266,0.00
2025-12-01,ws_018035,Community (free),,,,,,,0.00
2025-12-01,ws_018037,Enterprise,1441,19,2,684,3,0.0416,0.00
2025-12-01,ws_018039,Starter,956,17,2,510,4,0.0280,24.00
2025-12-01,ws_018043,Community (free),1042,18,3,381,6,0.0124,0.00
2025-12-01,ws_018045,Enterprise,,,,,,,0.00
2025-12-01,ws_018047,Community (free),1124,19,5,480,3,0.0478,0.00
2025-12-01,ws_018048,Business (self-hosted),31,4,3,14,2,0.0125,0.00
2025-12-01,ws_018050,Community (free),,,,,,,0.00
2025-12-01,ws_018051,Starter,876,16,1,347,5,0.0079,24.00
2025-12-01,ws_018052,Community (free),,,,,,,0.00
2025-12-01,ws_018054,Enterprise,,,,,,,0.00
2025-12-01,ws_018056,Pro,4895,32,3,2059,8,0.1139,60.00
2025-12-01,ws_018059,Community (free),,,,,,,0.00
2025-12-01,ws_018060,Enterprise,,,,,,,0.00
2025-12-01,ws_018061,Starter,506,13,5,252,4,0.0869,24.00
2025-12-01,ws_018062,Community (free),424,13,3,128,3,0.0811,0.00
2025-12-01,ws_018063,Enterprise,2194,23,2,1105,5,0.1434,0.00
2025-12-01,ws_018064,Business,8826,41,5,4026,5,0.0879,800.00
2025-12-01,ws_018066,Starter,1692,23,4,698,5,0.0544,24.00
2025-12-01,ws_018067,Community (free),1733,17,4,853,5,0.0221,0.00
2025-12-01,ws_018069,Community (free),193,10,3,66,2,0.0135,0.00
2025-12-01,ws_018071,Pro,3521,27,5,2044,6,0.0953,60.00
2025-12-01,ws_018072,Business (self-hosted),1384,18,4,493,4,0.0442,0.00
2025-12-01,ws_018073,Starter,1520,18,3,681,4,0.0628,24.00
2025-12-01,ws_018075,Community (free),,,,,,,0.00
2025-12-01,ws_018077,Community (free),,,,,,,0.00
2025-12-01,ws_018079,Community (free),,,,,,,0.00
2025-12-01,ws_018080,Starter,2402,24,4,1146,5,0.0265,24.00
2025-12-01,ws_018084,Community (free),276,8,2,151,1,0.0312,0.00
2025-12-01,ws_018085,Community (free),722,15,4,295,3,0.0701,0.00
2025-12-01,ws_018089,Starter,580,12,4,148,2,0.0574,24.00
2025-12-01,ws_018095,Starter,2101,24,1,882,5,0.0551,24.00
2025-12-01,ws_018096,Starter,166,7,1,58,3,0.0448,24.00
2025-12-01,ws_018100,Starter,1312,18,11,561,4,0.0222,24.00
2025-12-01,ws_018105,Starter,1477,18,2,460,4,0.0762,24.00
2025-12-01,ws_018106,Starter,1829,20,3,885,3,0.0478,24.00
2025-12-01,ws_018107,Business,53570,92,1,24750,11,0.0990,800.00
2025-12-01,ws_018112,Community (free),,,,,,,0.00
2025-12-01,ws_018117,Business (self-hosted),189,8,1,56,4,0.0928,0.00
2025-12-01,ws_018121,Enterprise,7317,40,8,3984,5,0.0727,0.00
2025-12-01,ws_018123,Starter,556,11,3,180,2,0.0200,24.00
2025-12-01,ws_018124,Business (self-hosted),592,14,5,302,4,0.0799,0.00
2025-12-01,ws_018125,Community (free),255,9,3,69,3,0.0532,0.00
2025-12-01,ws_018127,Enterprise,788,15,3,187,4,0.0772,0.00
2025-12-01,ws_018135,Enterprise,306,9,2,137,1,0.0432,0.00
2025-12-01,ws_018137,Enterprise,2466,26,3,1071,5,0.0623,0.00
2025-12-01,ws_018139,Pro,7303,38,4,3805,7,0.0098,60.00
2025-12-01,ws_018141,Starter,717,14,1,308,4,0.0145,24.00
2025-12-01,ws_018142,Community (free),472,9,1,205,2,0.0161,0.00
2025-12-01,ws_018143,Starter,331,7,1,158,5,0.0393,24.00
2025-12-01,ws_018146,Community (free),,,,,,,0.00
2025-12-01,ws_018148,Pro,4872,32,4,2310,4,0.0191,60.00
2025-12-01,ws_018151,Pro,4553,33,5,2127,5,0.0140,60.00
2025-12-01,ws_018154,Pro,1438,18,3,510,5,0.0952,60.00
2025-12-01,ws_018157,Starter,308,10,6,117,3,0.0438,24.00
2025-12-01,ws_018158,Starter,315,9,2,117,4,0.0242,24.00
2025-12-01,ws_018160,Community (free),694,14,3,272,3,0.0513,0.00
2025-12-01,ws_018161,Business (self-hosted),2276,20,2,1138,5,0.0471,0.00
2025-12-01,ws_018162,Community (free),2291,25,8,1116,5,0.0057,0.00
2025-12-01,ws_018163,Business (self-hosted),1425,17,2,299,4,0.0281,0.00
2025-12-01,ws_018167,Community (free),,,,,,,0.00
2025-12-01,ws_018169,Business,46886,81,3,25331,9,0.0135,800.00
2025-12-01,ws_018172,Business (self-hosted),2061,23,6,1135,3,0.0008,0.00
2025-12-01,ws_018176,Starter,513,15,6,203,3,0.0229,24.00
2025-12-01,ws_018182,Starter,343,10,2,115,3,0.1416,24.00
2025-12-01,ws_018184,Enterprise,672,13,2,219,4,0.0413,0.00
2025-12-01,ws_018185,Starter,611,13,6,254,3,0.0107,24.00
2025-12-01,ws_018189,Community (free),1317,19,4,403,3,0.0159,0.00
2025-12-01,ws_018190,Community (free),680,13,2,218,2,0.0691,0.00
2025-12-01,ws_018194,Business (self-hosted),851,16,2,454,3,0.0344,0.00
2025-12-01,ws_018195,Starter,374,9,4,156,3,0.0426,24.00
2025-12-01,ws_018197,Business,7729,40,3,4056,7,0.0180,800.00
2025-12-01,ws_018200,Community (free),,,,,,,0.00
2025-12-01,ws_018202,Community (free),,,,,,,0.00
2025-12-01,ws_018205,Starter,489,12,3,321,1,0.1083,24.00
2025-12-01,ws_018209,Community (free),1049,18,4,373,5,0.0014,0.00
2025-12-01,ws_018217,Starter,916,15,1,462,4,0.0359,24.00
2025-12-01,ws_018220,Starter,403,10,4,139,3,0.0850,24.00
2025-12-01,ws_018223,Business,10657,43,5,4730,8,0.0649,800.00
2025-12-01,ws_018228,Community (free),,,,,,,0.00
2025-12-01,ws_018234,Starter,1485,19,3,682,5,0.2280,24.00
2025-12-01,ws_018236,Community (free),,,,,,,0.00
2025-12-01,ws_018237,Enterprise,1503,19,1,490,4,0.0420,0.00
2025-12-01,ws_018239,Enterprise,35048,74,7,20752,9,0.0313,0.00
2025-12-01,ws_018240,Business (self-hosted),1661,20,3,775,6,0.0110,0.00
2025-12-01,ws_018241,Enterprise,1650,20,2,790,5,0.0470,0.00
2025-12-01,ws_018243,Community (free),6838,39,5,3621,6,0.0543,0.00
2025-12-01,ws_018247,Enterprise,7108,34,3,3170,7,0.0057,0.00
2025-12-01,ws_018248,Enterprise,20840,57,3,15649,9,0.0498,0.00
2025-12-01,ws_018253,Community (free),1541,20,2,789,4,0.1037,0.00
2025-12-01,ws_018255,Starter,4151,30,1,1935,6,0.0399,24.00
2025-12-01,ws_018261,Pro,1866,21,5,715,4,0.0316,60.00
2025-12-01,ws_018264,Community (free),,,,,,,0.00
2025-12-01,ws_018265,Community (free),,,,,,,0.00
2025-12-01,ws_018266,Starter,67,7,1,20,3,0.0408,24.00
2025-12-01,ws_018271,Community (free),7406,37,5,3285,7,0.0329,0.00
2025-12-01,ws_018275,Community (free),771,13,1,227,4,0.0659,0.00
2025-12-01,ws_018282,Pro,2659,24,9,1344,4,0.0186,60.00
2025-12-01,ws_018284,Starter,529,14,2,193,3,0.1256,24.00
2025-12-01,ws_018288,Community (free),2253,25,2,856,4,0.0550,0.00
2025-12-01,ws_018293,Business (self-hosted),5418,33,3,2433,5,0.0771,0.00
2025-12-01,ws_018299,Enterprise,604,15,4,208,2,0.0378,0.00
2025-12-01,ws_018300,Enterprise,3592,30,7,1800,5,0.0164,0.00
2025-12-01,ws_018302,Starter,882,15,3,365,5,0.0074,24.00
2025-12-01,ws_018303,Enterprise,670,15,1,241,4,0.0154,0.00
2025-12-01,ws_018313,Pro,4027,30,2,1827,6,0.0760,60.00
2025-12-01,ws_018314,Enterprise,,,,,,,0.00
2025-12-01,ws_018317,Enterprise,4236,31,1,1855,6,0.0502,0.00
2025-12-01,ws_018318,Starter,215,10,3,65,1,0.0569,24.00
2025-12-01,ws_018321,Community (free),607,13,3,152,2,0.1278,0.00
2025-12-01,ws_018322,Starter,243,9,4,106,4,0.0928,24.00
2025-12-01,ws_018325,Community (free),137,7,3,64,3,0.0114,0.00
2025-12-01,ws_018326,Community (free),3403,28,3,727,3,0.0426,0.00
2025-12-01,ws_018327,Business (self-hosted),1361,20,7,429,4,0.0381,0.00
2025-12-01,ws_018330,Starter,661,14,1,264,3,0.1481,24.00
2025-12-01,ws_018331,Community (free),,,,,,,0.00
2025-12-01,ws_018334,Business,35500,73,4,18261,7,0.0336,800.00
2025-12-01,ws_018335,Community (free),25938,64,3,13541,10,0.0476,0.00
2025-12-01,ws_018339,Community (free),1714,21,4,593,2,0.0501,0.00
2025-12-01,ws_018345,Community (free),166,4,2,79,2,0.0177,0.00
2025-12-01,ws_018350,Community (free),718,13,3,315,3,0.0014,0.00
2025-12-01,ws_018352,Community (free),1660,22,4,671,4,0.0370,0.00
